*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-15 20:44:12 192.168.87.152,1696,2316,449,0
2017-07-15 20:44:21 192.168.87.151,2839,764,0,0
2017-07-15 20:44:21 192.168.87.152,1696,2316,3,0
2017-07-15 20:44:31 192.168.87.151,1074,410,0,0
2017-07-15 20:44:31 192.168.87.152,1325,1485,10,0
2017-07-15 20:44:41 192.168.87.151,1074,410,0,0
2017-07-15 20:44:41 192.168.87.152,1325,1485,3,0
2017-07-15 20:44:51 192.168.87.151,2761,710,0,0
2017-07-15 20:44:51 192.168.87.152,1767,2429,52,0
2017-07-15 20:45:01 192.168.87.151,2737,796,0,0
2017-07-15 20:45:01 192.168.87.152,1191,2007,24,0
2017-07-15 20:45:11 192.168.87.151,2537,710,0,0
2017-07-15 20:45:12 192.168.87.152,1718,2380,106,0
2017-07-15 20:45:21 192.168.87.151,2800,764,0,0
2017-07-15 20:45:23 192.168.87.152,1718,2380,1976,0
2017-07-15 20:45:31 192.168.87.151,2649,926,0,0
2017-07-15 20:45:32 192.168.87.152,1369,2194,62,0
2017-07-15 20:45:41 192.168.87.151,2574,659,0,0
2017-07-15 20:45:42 192.168.87.152,1688,2358,44,0
2017-07-15 20:45:51 192.168.87.151,2673,710,0,0
2017-07-15 20:45:51 192.168.87.152,1731,2383,10,0
2017-07-15 20:46:01 192.168.87.151,2692,712,0,0
2017-07-15 20:46:01 192.168.87.152,1224,2072,5,0
2017-07-15 20:46:11 192.168.87.151,2535,753,0,0
2017-07-15 20:46:11 192.168.87.152,1792,2371,8,0
2017-07-15 20:46:21 192.168.87.151,2867,763,0,0
2017-07-15 20:46:22 192.168.87.152,1704,2279,215,0
2017-07-15 20:46:32 192.168.87.151,2867,763,0,0
2017-07-15 20:46:32 192.168.87.152,1704,2279,42,0
2017-07-15 20:46:42 192.168.87.151,2908,848,0,0
2017-07-15 20:46:42 192.168.87.152,1384,2158,66,0
2017-07-15 20:46:52 192.168.87.151,2504,626,0,0
2017-07-15 20:46:52 192.168.87.152,1384,2158,6,0
2017-07-15 20:47:02 192.168.87.151,1680,926,0,0
2017-07-15 20:47:02 192.168.87.152,1650,1557,49,0
2017-07-15 20:47:12 192.168.87.151,2820,754,0,0
2017-07-15 20:47:12 192.168.87.152,1376,2145,46,0
2017-07-15 20:47:22 192.168.87.151,2613,806,0,0
2017-07-15 20:47:22 192.168.87.152,1376,2145,79,0
2017-07-15 20:47:32 192.168.87.151,1068,410,0,0
2017-07-15 20:47:32 192.168.87.152,1549,1659,209,0
2017-07-15 20:47:42 192.168.87.151,2604,711,0,0
2017-07-15 20:47:42 192.168.87.152,1183,2015,49,0
2017-07-15 20:47:52 192.168.87.151,2566,755,0,0
2017-07-15 20:47:52 192.168.87.152,1183,2015,3,0
2017-07-15 20:48:02 192.168.87.151,1336,418,0,0
