*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-28 20:18:18 192.168.87.116,9493,923,0,0
2017-07-28 20:18:20 192.168.87.152,1221,1265,-1,0
2017-07-28 20:18:28 192.168.87.116,10819,932,0,0
2017-07-28 20:18:30 192.168.87.152,1221,1265,-1,0
2017-07-28 20:18:38 192.168.87.116,6710,724,0,0
2017-07-28 20:18:38 192.168.87.152,1221,1265,82,0
2017-07-28 20:18:48 192.168.87.116,9448,840,0,0
2017-07-28 20:18:50 192.168.87.152,1221,1265,-1,0
2017-07-28 20:18:58 192.168.87.116,9448,840,0,0
2017-07-28 20:19:00 192.168.87.152,1221,1265,-1,0
2017-07-28 20:19:08 192.168.87.116,8598,838,0,0
2017-07-28 20:19:10 192.168.87.152,1221,1265,-1,0
2017-07-28 20:19:18 192.168.87.116,6195,525,0,0
2017-07-28 20:19:20 192.168.87.152,1221,1265,-1,0
2017-07-28 20:19:28 192.168.87.116,13478,5100,0,0
2017-07-28 20:19:30 192.168.87.152,1221,1265,-1,0
2017-07-28 20:19:38 192.168.87.116,8458,818,0,0
2017-07-28 20:19:40 192.168.87.152,1221,1265,-1,0
2017-07-28 20:19:48 192.168.87.116,6634,596,0,0
2017-07-28 20:19:50 192.168.87.152,1221,1265,-1,0
2017-07-28 20:19:58 192.168.87.116,7898,744,0,0
2017-07-28 20:20:00 192.168.87.152,1221,1265,-1,0
2017-07-28 20:20:08 192.168.87.116,7889,884,0,0
2017-07-28 20:20:10 192.168.87.152,1221,1265,-1,0
2017-07-28 20:20:18 192.168.87.116,6294,817,0,0
2017-07-28 20:20:19 192.168.87.152,1056,996,681,0
2017-07-28 20:20:28 192.168.87.116,10274,1086,0,0
2017-07-28 20:20:30 192.168.87.152,1056,996,-1,0
2017-07-28 20:20:38 192.168.87.116,14209,5004,0,0
2017-07-28 20:20:40 192.168.87.152,1056,996,-1,0
2017-07-28 20:20:48 192.168.87.116,14209,5004,0,0
2017-07-28 20:20:50 192.168.87.152,1056,996,-1,0
2017-07-28 20:20:58 192.168.87.116,5764,596,0,0
2017-07-28 20:20:59 192.168.87.152,1056,996,190,0
2017-07-28 20:21:08 192.168.87.116,8292,744,0,0
2017-07-28 20:21:10 192.168.87.152,1056,996,-1,0
2017-07-28 20:21:18 192.168.87.116,9100,1033,0,0
2017-07-28 20:21:20 192.168.87.152,1056,996,-1,0
2017-07-28 20:21:28 192.168.87.116,5889,685,0,0
2017-07-28 20:21:30 192.168.87.152,1056,996,-1,0
2017-07-28 20:21:38 192.168.87.116,8179,906,0,0
2017-07-28 20:21:40 192.168.87.152,1056,996,-1,0
*
*

