3.704,,,65572,3209401,76,0
3.704,,,41035,1970343,33,0
1.852,,,64420,3085936,47,0
7.408,,,158619,8079329,112,0
11.112,,,158619,8079329,39,0
20.372,,,79073,3773184,543,0
24.076,,,94217,4375861,33,0
29.632,,,94217,4375861,72,0
35.188,,,109280,5087892,63,0
38.892,,,76517,3585774,66,0
44.448,,,101807,4633953,70,0
50.004,,,57194,2535256,205,0
53.708,,,22982,917335,299,0
64.82,,,33180,1360946,801,0
70.376,,,46362,1975714,52,0
75.932,,,75244,3307361,37,0
81.488,,,43185,1822570,393,0
87.044,,,43185,1822570,138,0
96.304,,,43185,1822570,51,0
109.268,,,2302,42703,242,0
114.824,,,2302,42703,394,0
122.232,,,2302,42703,-1,0
124.084,,,2302,42703,285,0
129.64,,,2302,42703,-1,0
131.492,,,2302,42703,-1,0
137.048,,,2302,42703,-1,0
140.752,,,2302,42703,-1,0
144.456,,,2302,42703,-1,0
146.308,,,2302,42703,-1,0
150.012,,,2302,42703,-1,0
153.716,,,2302,42703,-1,0
161.124,,,2302,42703,-1,0
166.68,,,2302,42703,-1,0
172.236,,,1773,30045,-1,0
175.94,,,1773,30045,-1,0
185.2,,,1773,30045,-1,0
185.2,,,1773,30045,-1,0
181.496,,,1244,1109,-1,0
185.2,,,1244,1109,-1,0
187.052,,,1244,1109,-1,0
188.904,,,1244,1109,-1,0
194.46,,,1221,1265,-1,0
200.016,,,1221,1265,-1,0
203.72,,,1221,1265,82,0
207.424,,,1221,1265,-1,0
211.128,,,1221,1265,-1,0
209.276,,,1221,1265,-1,0
209.276,,,1221,1265,-1,0
209.276,,,1221,1265,-1,0
203.72,,,1221,1265,-1,0
201.868,,,1221,1265,-1,0
190.756,,,1221,1265,-1,0
181.496,,,1221,1265,-1,0
181.496,,,1056,996,-1,0
181.496,,,1056,996,-1,0
177.792,,,1056,996,-1,0
177.792,,,1056,996,-1,0
179.644,,,1056,996,-1,0
177.792,,,1056,996,-1,0
177.792,,,1056,996,-1,0
