175909,-13,1.0
175910,-12,1.0
175911,-13,1.0
175912,-13,1.0
175913,-12,1.0
175914,-12,1.0
175915,-13,1.0
175916,-13,1.0
175917,-13,1.0
175918,-13,1.0
175919,-13,1.0
175920,-13,1.0
175921,-13,1.0
175922,-13,1.0
175923,-13,1.0
175924,-13,1.0
175925,-13,1.0
175926,-13,1.0
175927,-13,1.0
175928,-13,1.0
175930,-13,1.0
175931,-13,1.0
175932,-13,1.0
175933,-13,1.0
175934,-13,1.0
175935,-13,1.0
175936,-13,1.0
175937,-13,1.0
175938,-13,1.0
175939,-13,1.0
175940,-13,1.0
175941,-12,1.0
175942,-13,1.0
175943,-12,1.0
175944,-12,1.0
175945,-12,1.0
175946,-12,1.0
175947,-12,1.0
175948,-12,1.0
175949,-12,1.0
175950,-12,1.0
175951,-12,1.0
175952,-13,1.0
175953,-13,1.0
175954,-12,1.0
