182808,9.26
182810,9.26
182812,9.26
182814,9.26
182816,9.26
182818,9.26
182820,9.26
182822,11.112
182824,11.112
182826,11.112
182828,11.112
182830,11.112
182832,11.112
182834,11.112
182836,11.112
182838,11.112
182840,11.112
182842,12.964
182844,12.964
182846,14.816
182848,16.668
182850,14.816
182852,14.816
182854,18.52
182856,18.52
182858,20.372
182900,20.372
182902,20.372
182904,22.224
182906,24.076
182908,24.076
182910,24.076
182912,24.076
182914,25.928
182916,27.78
182918,27.78
182920,27.78
182922,27.78
182924,27.78
182926,27.78
182928,29.632
182930,29.632
182932,29.632
182934,31.484
182936,31.484
182938,33.336
182940,35.188
182942,35.188
182944,35.188
182946,37.04
182948,37.04
182950,37.04
182952,38.892
182954,38.892
182956,38.892
182958,40.744
183000,40.744
183002,42.596
183004,44.448
183006,44.448
183008,46.3
183010,48.152
183012,48.152
183014,48.152
183016,50.004
183018,50.004
183020,51.856
183022,53.708
183024,53.708
183026,53.708
183028,55.56
183030,55.56
183032,57.412
183034,57.412
183036,57.412
183038,59.264
183040,59.264
183042,59.264
183044,61.116
183046,61.116
183048,61.116
183050,62.968
183052,62.968
183054,62.968
183056,62.968
183058,64.82
183100,64.82
183102,66.672
183104,68.524
183106,68.524
183108,70.376
183110,72.228
183112,72.228
183114,74.08
183116,75.932
183118,75.932
183120,75.932
183122,77.784
183124,77.784
183126,79.636
183128,81.488
183130,83.34
183132,83.34
183134,85.192
183136,85.192
183138,87.044
183140,88.896
183142,88.896
183144,90.748
183146,92.6
183148,94.452
183150,96.304
183152,98.156
183154,98.156
183156,100.008
183158,101.86
183200,101.86
183202,103.712
183204,105.564
183206,107.416
183208,109.268
183210,109.268
183212,111.12
183214,112.972
183216,114.824
183218,114.824
183220,116.676
183222,118.528
183224,118.528
183226,120.38
183228,122.232
183230,124.084
183232,125.936
183234,127.788
183236,127.788
183238,129.64
183240,131.492
183242,133.344
183244,135.196
183246,137.048
183248,137.048
183250,138.9
183252,138.9
183254,140.752
183256,142.604
183258,144.456
183300,144.456
183302,146.308
183304,148.16
183306,148.16
183308,150.012
183310,151.864
183312,153.716
183314,153.716
183316,155.568
183318,157.42
183320,157.42
183322,159.272
183324,161.124
183326,161.124
183328,164.828
183330,164.828
183332,166.68
183334,168.532
183336,170.384
183338,170.384
183340,172.236
183342,174.088
183344,175.94
183346,175.94
183348,177.792
183350,179.644
183352,179.644
183354,181.496
183356,181.496
183358,183.348
183400,185.2
183402,185.2
183404,187.052
183406,190.756
183408,190.756
183410,192.608
183412,194.46
183414,196.312
183416,196.312
183418,200.016
183420,200.016
183422,201.868
183424,203.72
183426,205.572
183428,207.424
183430,209.276
183432,209.276
183434,211.128
183436,212.98
183438,214.832
183440,216.684
183442,216.684
183444,220.388
183446,220.388
183448,222.24
183450,224.092
183452,225.944
183454,227.796
183456,229.648
183458,231.5
183500,233.352
183502,235.204
183504,237.056
183506,238.908
183508,240.76
183510,240.76
183512,242.612
183514,244.464
183516,246.316
183518,248.168
183520,250.02
183522,251.872
