
17:00:56,192.168.87.116,2049334,53474,0,0
17:00:56,192.168.87.152,42463,1857243,211,0
17:01:06,192.168.87.116,1234430,28210,0,0
17:01:06,192.168.87.152,42463,1857243,118,0
17:01:16,192.168.87.116,4349287,98656,0,0
17:01:16,192.168.87.152,67985,3194132,569,0
17:01:26,192.168.87.116,5157802,119591,0,0
17:01:26,192.168.87.152,80302,3873308,209,0
17:01:36,192.168.87.116,3895530,88517,0,0
17:01:36,192.168.87.152,94761,4526813,105,0
17:01:46,192.168.87.116,3994201,92673,0,0
17:01:46,192.168.87.152,93993,4422805,502,0
17:01:56,192.168.87.116,6329262,147764,0,0
17:01:56,192.168.87.152,107935,5303239,147,0
17:02:06,192.168.87.116,2473563,63005,0,0
17:02:06,192.168.87.152,107935,5303239,148,0
17:02:16,192.168.87.116,3026596,72717,0,0
17:02:16,192.168.87.152,107935,5303239,149,0
17:02:26,192.168.87.116,2731557,67992,0,0
17:02:26,192.168.87.152,76254,3387855,103,0
17:02:36,192.168.87.116,2731557,67992,0,0
17:02:36,192.168.87.152,48956,2090749,26,0
17:02:46,192.168.87.116,1221957,30955,0,0
17:02:47,192.168.87.152,53357,2347861,676,0
17:02:56,192.168.87.116,617863,23026,0,0
17:02:56,192.168.87.152,19984,726272,429,0
17:03:06,192.168.87.116,1113414,32354,0,0
17:03:06,192.168.87.152,18127,614845,48,0
17:03:16,192.168.87.116,911831,25885,0,0
17:03:16,192.168.87.152,37555,1483945,176,0
17:03:26,192.168.87.116,928409,26999,0,0
17:03:26,192.168.87.152,37555,1483945,35,0
17:03:36,192.168.87.116,810923,22448,0,0
17:03:37,192.168.87.152,20019,780357,1140,0
17:03:46,192.168.87.116,605324,17559,0,0
17:03:46,192.168.87.152,20019,780357,463,0
17:03:56,192.168.87.116,42908,2484,0,0
17:03:56,192.168.87.152,20019,780357,24,0
17:04:06,192.168.87.116,1099607,34130,0,0
17:04:06,192.168.87.152,14191,491045,72,0
17:04:16,192.168.87.116,2131961,51978,0,0
17:04:17,192.168.87.152,14191,491045,932,0
17:04:26,192.168.87.116,2131961,51978,0,0
17:04:26,192.168.87.152,14191,491045,242,0
17:04:36,192.168.87.116,2135392,53038,0,0
17:04:37,192.168.87.152,55423,2422741,507,0
17:04:46,192.168.87.116,980241,29645,0,0
17:04:46,192.168.87.152,26519,952993,97,0
17:04:56,192.168.87.116,1847262,45245,0,0
17:04:56,192.168.87.152,26519,952993,378,0
17:05:06,192.168.87.116,918675,28077,0,0
17:05:06,192.168.87.152,37057,1495678,265,0
17:05:16,192.168.87.116,816129,23070,0,0
17:05:16,192.168.87.152,13470,543291,41,0
17:05:26,192.168.87.116,487682,15634,0,0
17:05:26,192.168.87.152,24047,827892,115,0
17:05:36,192.168.87.116,191144,11496,0,0
17:05:36,192.168.87.152,24047,827892,219,0
17:05:46,192.168.87.116,43456,2665,0,0
17:05:46,192.168.87.152,5185,133690,32,0
17:05:56,192.168.87.116,228153,7425,0,0
17:05:58,192.168.87.152,5185,133690,-1,0
17:06:06,192.168.87.116,8650,1070,0,0
17:06:08,192.168.87.152,5185,133690,-1,0
17:06:16,192.168.87.116,8650,1070,0,0
17:06:16,192.168.87.152,5185,133690,154,0
17:06:26,192.168.87.116,73723,3270,0,0
17:06:28,192.168.87.152,5185,133690,-1,0
17:06:36,192.168.87.116,60988,2417,0,0
17:06:38,192.168.87.152,5185,133690,-1,0
17:06:46,192.168.87.116,8552,1218,0,0
17:06:48,192.168.87.152,5185,133690,-1,0
17:06:56,192.168.87.116,13307,5192,0,0
17:06:58,192.168.87.152,5185,133690,-1,0
17:07:06,192.168.87.116,6576,912,0,0
17:07:06,192.168.87.152,2486,57073,53,0
17:07:16,192.168.87.116,9121,1387,0,0
17:07:18,192.168.87.152,2486,57073,-1,0
17:07:26,192.168.87.116,8581,1216,0,0
17:07:28,192.168.87.152,2486,57073,437,0
17:07:36,192.168.87.116,6956,926,0,0
17:07:38,192.168.87.152,2486,57073,-1,0
17:07:46,192.168.87.116,8581,1022,0,0
17:07:48,192.168.87.152,2486,57073,-1,0
17:07:56,192.168.87.116,8259,1256,0,0
17:07:58,192.168.87.152,2486,57073,-1,0
17:08:06,192.168.87.116,8259,1256,0,0
17:08:08,192.168.87.152,2486,57073,-1,0
17:08:16,192.168.87.116,11153,4976,0,0
17:08:18,192.168.87.152,2486,57073,-1,0
17:08:26,192.168.87.116,8277,1000,0,0
17:08:28,192.168.87.152,2486,57073,-1,0
17:08:36,192.168.87.116,8412,1139,0,0
17:08:38,192.168.87.152,2486,57073,-1,0
17:08:46,192.168.87.116,6041,665,0,0
17:08:48,192.168.87.152,2486,57073,-1,0
17:08:56,192.168.87.116,8718,1661,0,0
17:08:58,192.168.87.152,2486,57073,-1,0
17:09:06,192.168.87.116,8271,1472,0,0
17:09:08,192.168.87.152,2486,57073,-1,0
17:09:16,192.168.87.116,6074,963,0,0
17:09:18,192.168.87.152,2486,57073,-1,0
17:09:26,192.168.87.116,14567,5593,0,0
17:09:28,192.168.87.152,2486,57073,-1,0
17:09:36,192.168.87.116,8617,1255,0,0
17:09:38,192.168.87.152,2486,57073,-1,0
17:09:46,192.168.87.116,6758,762,0,0
17:09:48,192.168.87.152,2486,57073,-1,0
17:09:56,192.168.87.116,6758,762,0,0
17:09:58,192.168.87.152,2486,57073,-1,0
17:10:06,192.168.87.116,8902,1135,0,0
17:10:08,192.168.87.152,2486,57073,-1,0
17:10:16,192.168.87.116,6014,762,0,0
17:10:17,192.168.87.152,1077,944,363,0
17:10:26,192.168.87.116,1003829,33609,0,0
17:10:28,192.168.87.152,1077,944,-1,0
17:10:36,192.168.87.116,189804,6710,0,0
17:10:38,192.168.87.152,1077,944,657,0
17:10:46,192.168.87.116,21674,5619,0,0
17:10:48,192.168.87.152,13611,445161,-1,0
17:10:56,192.168.87.116,43465,3408,0,0
17:10:58,192.168.87.152,13611,445161,-1,0
17:11:06,192.168.87.116,11220,1650,0,0
17:11:06,192.168.87.152,13611,445161,27,0
17:11:16,192.168.87.116,30456,8467,0,0
17:11:18,192.168.87.152,13611,445161,-1,0
17:11:26,192.168.87.116,8886,864,0,0
17:11:27,192.168.87.152,3200,20438,82,0
17:11:36,192.168.87.116,9230,1493,0,0
17:11:38,192.168.87.152,3200,20438,84,0
17:11:46,192.168.87.116,9230,1493,0,0
17:11:47,192.168.87.152,3200,20438,866,0
17:11:56,192.168.87.116,268066,12992,0,0
17:11:58,192.168.87.152,3200,20438,-1,0
17:12:06,192.168.87.116,41208,6541,0,0
17:12:07,192.168.87.152,3200,20438,694,0
17:12:16,192.168.87.116,8748,907,0,0
17:12:17,192.168.87.152,4582,85344,38,0
17:12:27,192.168.87.116,79661,6862,0,0
17:12:29,192.168.87.152,4582,85344,-1,0
17:12:37,192.168.87.116,86886,3125,0,0
17:12:37,192.168.87.152,4739,92099,293,0
17:12:47,192.168.87.116,9247,871,0,0
17:12:48,192.168.87.152,1774,2372,1063,0
17:12:57,192.168.87.116,105314,8273,0,0
17:12:59,192.168.87.152,1774,2372,-1,0
17:13:07,192.168.87.116,30514,2388,0,0
17:13:07,192.168.87.152,5168,99561,127,0
17:13:17,192.168.87.116,618824,23897,0,0
17:13:17,192.168.87.152,5168,99561,441,0
17:13:27,192.168.87.116,498641,13713,0,0
17:13:27,192.168.87.152,5168,99561,155,0
17:13:37,192.168.87.116,498641,13713,0,0
17:13:37,192.168.87.152,5168,99561,610,0
17:13:47,192.168.87.116,63999,2650,0,0
17:13:49,192.168.87.152,11687,415910,-1,0
17:13:57,192.168.87.116,481977,13094,0,0
17:13:57,192.168.87.152,11687,415910,291,0
17:14:07,192.168.87.116,6205,1006,0,0
17:14:09,192.168.87.152,6530,249067,-1,0
17:14:17,192.168.87.116,189517,6495,0,0
17:14:19,192.168.87.152,6530,249067,-1,0
17:14:27,192.168.87.116,71384,3158,0,0
17:14:29,192.168.87.152,6530,249067,-1,0
17:14:37,192.168.87.116,7721,2254,0,0
17:14:38,192.168.87.152,6530,249067,765,0
17:14:47,192.168.87.116,13006,3750,0,0
17:14:47,192.168.87.152,2818,80528,68,0
17:14:57,192.168.87.116,116142,8455,0,0
17:14:57,192.168.87.152,8994,141864,342,0
17:15:07,192.168.87.116,536071,16517,0,0
17:15:07,192.168.87.152,17071,597641,181,0
17:15:17,192.168.87.116,202712,7077,0,0
17:15:17,192.168.87.152,17071,597641,32,0
17:15:27,192.168.87.116,202712,7077,0,0
17:15:29,192.168.87.152,4749,122945,-1,0
17:15:37,192.168.87.116,194235,6721,0,0
17:15:37,192.168.87.152,4749,122945,180,0
17:15:47,192.168.87.116,367441,9424,0,0
17:15:49,192.168.87.152,4749,122945,-1,0
17:15:57,192.168.87.116,411124,11850,0,0
17:15:58,192.168.87.152,4749,122945,215,0
17:16:07,192.168.87.116,83215,9345,0,0
17:16:09,192.168.87.152,4749,122945,-1,0
17:16:17,192.168.87.116,94597,4234,0,0
17:16:19,192.168.87.152,4749,122945,-1,0
17:16:27,192.168.87.116,146126,6019,0,0
17:16:29,192.168.87.152,7791,261122,-1,0
17:16:37,192.168.87.116,1909106,50055,0,0
17:16:39,192.168.87.152,7791,261122,-1,0
17:16:47,192.168.87.116,60368,3434,0,0
17:16:48,192.168.87.152,7791,261122,1437,0
17:16:57,192.168.87.116,54693,6264,0,0
17:16:58,192.168.87.152,7791,261122,787,0
17:17:07,192.168.87.116,233748,8063,0,0
17:17:08,192.168.87.152,14930,534646,1198,0
17:17:17,192.168.87.116,233748,8063,0,0
