9.260000,85055
16.668000,71263
31.484000,54410
35.188000,63678
42.596000,33000
50.004000,48442
55.560000,48442
62.968000,48442
66.672000,42192
74.080000,41502
79.636000,40726
83.340000,48632
87.044000,58776
90.748000,58776
96.304000,58776
101.860000,58891
107.416000,53471
112.972000,53220
118.528000,53220
129.640000,49474
135.196000,49474
138.900000,50369
148.160000,33666
153.716000,73274
161.124000,73274
168.532000,73274
170.384000,73274
175.940000,34891
185.200000,52515
192.608000,40277
196.312000,7268
200.016000,7268
201.868000,7268
207.424000,23805
222.240000,43964
229.648000,47693
235.204000,59363
242.612000,42046
255.576000,15273
259.280000,15273
268.540000,6491
274.096000,6491
281.504000,16761
288.912000,16761
303.728000,25234
307.432000,25234
314.840000,23268
320.396000,41658
327.804000,41658
375.956000,41693
513.004000,51660
633.384000,34556
648.200000,25474
861.180000,18264
877.848000,17815
885.256000,17815
911.184000,22985
927.852000,29439
944.520000,17112
951.928000,17112
959.336000,21739
974.152000,22244
981.560000,22244
1016.748000,33981
1022.304000,38782
1035.268000,26427
1042.676000,29658
1051.936000,29658
1059.344000,29658
1066.752000,20821
1072.308000,26778
1079.716000,26778
1083.420000,11764
1088.976000,19079
1094.532000,19079
1101.940000,22516
1109.348000,14981
1114.904000,14981
1120.460000,14981
1122.312000,14981
