1.852000,1560
3.704000,95
7.408000,30
12.964000,142
18.520000,20
24.076000,133
29.632000,181
35.188000,152
40.744000,155
46.300000,106
51.856000,205
68.524000,239
85.192000,80
107.416000,-1
140.752000,-1
142.604000,-1
148.160000,-1
157.420000,-1
161.124000,-1
164.828000,-1
168.532000,-1
170.384000,-1
187.052000,-1
220.388000,1141
235.204000,142
268.540000,897
307.432000,863
331.508000,806
350.028000,1157
438.924000,697
463.000000,423
468.556000,334
477.816000,201
483.372000,381
507.448000,586
518.560000,695
524.116000,744
544.488000,624
548.192000,-1
551.896000,697
559.304000,-1
561.156000,-1
564.860000,-1
570.416000,-1
575.972000,-1
579.676000,-1
581.528000,-1
587.084000,-1
588.936000,-1
590.788000,-1
596.344000,-1
600.048000,-1
