
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-28 20:44:25 192.168.87.116,13551,5751,0,0
2017-07-28 20:44:27 192.168.87.152,7255,261681,-1,0
2017-07-28 20:44:35 192.168.87.116,8212,1116,0,0
2017-07-28 20:44:37 192.168.87.152,7255,261681,-1,0
2017-07-28 20:44:45 192.168.87.116,7527,832,0,0
2017-07-28 20:44:47 192.168.87.152,7255,261681,-1,0
2017-07-28 20:44:55 192.168.87.116,8609,1022,0,0
2017-07-28 20:44:57 192.168.87.152,7255,261681,-1,0
2017-07-28 20:45:05 192.168.87.116,8609,1022,0,0
2017-07-28 20:45:07 192.168.87.152,7255,261681,-1,0
2017-07-28 20:45:15 192.168.87.116,7932,885,0,0
2017-07-28 20:45:17 192.168.87.152,7255,261681,1382,0
2017-07-28 20:45:25 192.168.87.116,6645,525,0,0
2017-07-28 20:45:25 192.168.87.152,6150,210473,64,0
2017-07-28 20:45:35 192.168.87.116,9725,1116,0,0
2017-07-28 20:45:37 192.168.87.152,1378,2399,-1,0
2017-07-28 20:45:45 192.168.87.116,344791,13974,0,0
2017-07-28 20:45:45 192.168.87.152,1378,2399,209,0
2017-07-28 20:45:55 192.168.87.116,6096,526,0,0
2017-07-28 20:45:57 192.168.87.152,1378,2399,-1,0
2017-07-28 20:46:05 192.168.87.116,8841,744,0,0
2017-07-28 20:46:07 192.168.87.152,3719,118669,-1,0
2017-07-28 20:46:15 192.168.87.116,10041,996,0,0
2017-07-28 20:46:15 192.168.87.152,1473,2184,97,0
2017-07-28 20:46:25 192.168.87.116,7733,819,0,0
2017-07-28 20:46:25 192.168.87.152,1637,2464,9,0
2017-07-28 20:46:35 192.168.87.116,434472,14762,0,0
2017-07-28 20:46:36 192.168.87.152,1637,2464,773,0
2017-07-28 20:46:45 192.168.87.116,9489,941,0,0
2017-07-28 20:46:45 192.168.87.152,5748,229991,77,0
2017-07-28 20:46:55 192.168.87.116,9489,941,0,0
2017-07-28 20:46:56 192.168.87.152,5748,229991,202,0
2017-07-28 20:47:05 192.168.87.116,11517,5039,0,0
2017-07-28 20:47:06 192.168.87.152,1629,3419,215,0
2017-07-28 20:47:15 192.168.87.116,11517,5039,0,0
2017-07-28 20:47:16 192.168.87.152,1629,3419,230,0
2017-07-28 20:47:25 192.168.87.116,9232,1032,0,0
2017-07-28 20:47:27 192.168.87.152,1629,3419,-1,0
2017-07-28 20:47:35 192.168.87.116,6280,619,0,0
2017-07-28 20:47:37 192.168.87.152,1629,3419,-1,0
2017-07-28 20:47:45 192.168.87.116,8972,892,0,0
2017-07-28 20:47:47 192.168.87.152,1629,3419,-1,0
2017-07-28 20:47:55 192.168.87.116,10400,1043,0,0
2017-07-28 20:47:57 192.168.87.152,1629,3419,-1,0
2017-07-28 20:48:05 192.168.87.116,22926,1571,0,0
2017-07-28 20:48:07 192.168.87.152,1629,3419,-1,0
2017-07-28 20:48:15 192.168.87.116,14405,5648,0,0
2017-07-28 20:48:17 192.168.87.152,1629,3419,-1,0
2017-07-28 20:48:25 192.168.87.116,8660,744,0,0
2017-07-28 20:48:27 192.168.87.152,1629,3419,-1,0
2017-07-28 20:48:35 192.168.87.116,6195,646,0,0
2017-07-28 20:48:37 192.168.87.152,1629,3419,-1,0
2017-07-28 20:48:45 192.168.87.116,6195,646,0,0
2017-07-28 20:48:47 192.168.87.152,1629,3419,-1,0
2017-07-28 20:48:55 192.168.87.116,8279,912,0,0
2017-07-28 20:48:57 192.168.87.152,1629,3419,-1,0
2017-07-28 20:49:05 192.168.87.116,7927,818,0,0
2017-07-28 20:49:07 192.168.87.152,1629,3419,-1,0
2017-07-28 20:49:15 192.168.87.116,6285,614,0,0
2017-07-28 20:49:17 192.168.87.152,1629,3419,-1,0
2017-07-28 20:49:26 192.168.87.116,8902,767,0,0
2017-07-28 20:49:28 192.168.87.152,1148,3592,-1,0
2017-07-28 20:49:36 192.168.87.116,14478,5369,0,0
2017-07-28 20:49:38 192.168.87.152,1148,3592,-1,0
2017-07-28 20:49:46 192.168.87.116,6401,646,0,0
2017-07-28 20:49:48 192.168.87.152,1148,3592,-1,0
2017-07-28 20:49:56 192.168.87.116,8604,697,0,0
2017-07-28 20:49:58 192.168.87.152,1148,3592,-1,0
2017-07-28 20:50:06 192.168.87.116,8312,744,0,0
2017-07-28 20:50:06 192.168.87.152,1148,3592,480,0
2017-07-28 20:50:16 192.168.87.116,6845,568,0,0
2017-07-28 20:50:16 192.168.87.152,1249,1302,142,0
2017-07-28 20:50:26 192.168.87.116,9173,921,0,0
2017-07-28 20:50:28 192.168.87.152,1249,1302,-1,0
2017-07-28 20:50:36 192.168.87.116,9173,921,0,0
2017-07-28 20:50:36 192.168.87.152,1249,1302,60,0
2017-07-28 20:50:46 192.168.87.116,8868,837,0,0
2017-07-28 20:50:48 192.168.87.152,1221,1466,-1,0
2017-07-28 20:50:56 192.168.87.116,8249,2297,0,0
2017-07-28 20:50:58 192.168.87.152,1221,1466,-1,0
2017-07-28 20:51:06 192.168.87.116,12610,3553,0,0
2017-07-28 20:51:08 192.168.87.152,1221,1466,-1,0
2017-07-28 20:51:16 192.168.87.116,8526,892,0,0
2017-07-28 20:51:16 192.168.87.152,1221,1466,111,0
2017-07-28 20:51:26 192.168.87.116,6125,665,0,0
2017-07-28 20:51:28 192.168.87.152,1221,1466,-1,0
2017-07-28 20:51:36 192.168.87.116,7473,833,0,0
2017-07-28 20:51:36 192.168.87.152,1221,1466,202,0
2017-07-28 20:51:46 192.168.87.116,8185,747,0,0
2017-07-28 20:51:48 192.168.87.152,1221,1466,-1,0
2017-07-28 20:51:56 192.168.87.116,6755,693,0,0
2017-07-28 20:51:57 192.168.87.152,1221,1466,400,0
2017-07-28 20:52:06 192.168.87.116,9901,2165,0,0
2017-07-28 20:52:06 192.168.87.152,1221,1466,643,0
2017-07-28 20:52:16 192.168.87.116,13137,3879,0,0
2017-07-28 20:52:16 192.168.87.152,1221,1466,110,0
2017-07-28 20:52:26 192.168.87.116,13137,3879,0,0
2017-07-28 20:52:26 192.168.87.152,1221,1466,80,0
2017-07-28 20:52:36 192.168.87.116,5618,651,0,0
2017-07-28 20:52:38 192.168.87.152,1221,1466,-1,0
2017-07-28 20:52:46 192.168.87.116,8132,1214,0,0
2017-07-28 20:52:47 192.168.87.152,1221,1466,1554,0
2017-07-28 20:52:56 192.168.87.116,7983,868,0,0
2017-07-28 20:52:57 192.168.87.152,1205,968,58,0
2017-07-28 20:53:06 192.168.87.116,7884,821,0,0
2017-07-28 20:53:06 192.168.87.152,1623,2264,445,0
2017-07-28 20:53:16 192.168.87.116,70790,7000,0,0
2017-07-28 20:53:17 192.168.87.152,1623,2264,942,0
2017-07-28 20:53:26 192.168.87.116,603435,20227,0,0
2017-07-28 20:53:28 192.168.87.152,1623,2264,-1,0
2017-07-28 20:53:36 192.168.87.116,29055,3933,0,0
2017-07-28 20:53:38 192.168.87.152,1623,2264,-1,0
2017-07-28 20:53:46 192.168.87.116,9763,744,0,0
2017-07-28 20:53:47 192.168.87.152,1623,2264,1449,0
2017-07-28 20:53:56 192.168.87.116,1277115,34423,0,0
2017-07-28 20:53:56 192.168.87.152,1623,2264,223,0
2017-07-28 20:54:06 192.168.87.116,3072443,75325,0,0
2017-07-28 20:54:07 192.168.87.152,24835,1005064,1004,0
2017-07-28 20:54:16 192.168.87.116,3072443,75325,0,0
2017-07-28 20:54:16 192.168.87.152,24835,1005064,188,0
2017-07-28 20:54:26 192.168.87.116,1787737,48345,0,0
2017-07-28 20:54:28 192.168.87.152,29780,1243077,-1,0
2017-07-28 20:54:36 192.168.87.116,1814768,49861,0,0
2017-07-28 20:54:36 192.168.87.152,29780,1243077,37,0
2017-07-28 20:54:46 192.168.87.116,238682,6755,0,0
2017-07-28 20:54:47 192.168.87.152,36015,1548753,694,0
2017-07-28 20:54:56 192.168.87.116,2731868,80179,0,0
2017-07-28 20:54:58 192.168.87.152,36015,1548753,1300,0
2017-07-28 20:55:06 192.168.87.116,392968,15153,0,0
2017-07-28 20:55:06 192.168.87.152,29835,1249452,320,0
2017-07-28 20:55:16 192.168.87.116,1377125,36863,0,0
2017-07-28 20:55:16 192.168.87.152,51898,2084555,151,0
2017-07-28 20:55:26 192.168.87.116,3573592,86920,0,0
2017-07-28 20:55:26 192.168.87.152,64706,2878110,414,0
2017-07-28 20:55:36 192.168.87.116,1374646,38454,0,0
2017-07-28 20:55:36 192.168.87.152,43997,1683660,182,0
