175754,25.928
175756,25.928
175758,25.928
175800,25.928
175802,25.928
175804,25.928
175806,25.928
175808,25.928
175810,25.928
175812,25.928
175814,25.928
175816,25.928
175818,27.78
175820,25.928
175822,27.78
175824,27.78
175826,27.78
175828,27.78
175830,27.78
175832,27.78
175834,27.78
175836,27.78
175838,27.78
175840,27.78
175842,27.78
175844,27.78
175846,29.632
175848,29.632
175850,29.632
175852,29.632
175854,29.632
175856,31.484
175858,31.484
175900,31.484
175902,31.484
175904,31.484
175906,31.484
175908,33.336
175910,33.336
175912,33.336
175914,35.188
175916,35.188
175918,37.04
175920,37.04
175922,38.892
175924,38.892
175926,38.892
175928,38.892
175930,40.744
175932,40.744
175934,40.744
175936,42.596
175938,42.596
175940,42.596
175942,42.596
175944,44.448
175946,44.448
175948,44.448
175950,46.3
175952,48.152
175954,48.152
175956,48.152
175958,50.004
180000,50.004
180002,50.004
180004,51.856
180006,50.004
180008,51.856
180010,53.708
180012,53.708
180014,53.708
180016,53.708
180018,53.708
180020,53.708
180022,53.708
180024,55.56
180026,57.412
180028,57.412
180030,57.412
180032,59.264
180034,59.264
180036,61.116
180038,61.116
180040,61.116
180042,62.968
180044,64.82
180046,64.82
180048,64.82
180050,66.672
180052,66.672
180054,68.524
180056,70.376
180058,70.376
180100,70.376
180102,72.228
180104,74.08
180106,74.08
180108,74.08
180110,75.932
180112,75.932
180114,75.932
180116,75.932
180118,77.784
180120,77.784
180122,79.636
180124,79.636
180126,79.636
180128,81.488
180130,83.34
180132,85.192
180134,85.192
180136,87.044
180138,87.044
180140,88.896
180142,88.896
180144,88.896
180146,90.748
180148,90.748
180150,90.748
180152,92.6
180154,94.452
180156,94.452
180158,94.452
180200,94.452
180202,96.304
180204,96.304
180206,96.304
180208,98.156
180210,98.156
180212,96.304
180214,96.304
180216,96.304
180218,96.304
180220,96.304
180222,98.156
180224,98.156
180226,98.156
180228,98.156
180230,98.156
180232,100.008
180234,100.008
180236,100.008
180238,100.008
180240,100.008
180242,100.008
180244,100.008
180246,101.86
180248,101.86
180250,101.86
180252,103.712
180254,101.86
180256,101.86
180258,103.712
180300,103.712
180302,105.564
180304,105.564
180306,105.564
180308,105.564
180310,107.416
180312,107.416
180314,109.268
180316,109.268
180318,109.268
180320,111.12
180322,111.12
180324,112.972
180326,112.972
180328,112.972
180330,112.972
180332,114.824
180334,114.824
180336,116.676
180338,116.676
180340,116.676
180342,118.528
180344,120.38
180346,120.38
180348,120.38
180350,120.38
180352,122.232
180354,124.084
180356,124.084
180358,124.084
180400,125.936
180402,125.936
180404,127.788
180406,127.788
180408,127.788
180410,129.64
180412,131.492
180414,133.344
180416,133.344
180418,133.344
180420,135.196
180422,133.344
180424,135.196
180426,133.344
180428,131.492
180430,129.64
180432,127.788
180434,125.936
180436,125.936
180438,124.084
180440,122.232
180442,118.528
180444,118.528
180446,116.676
180448,114.824
180450,111.12
180452,109.268
180454,107.416
180456,103.712
180458,100.008
180500,100.008
180502,96.304
180504,94.452
180506,90.748
180508,90.748
180510,88.896
180512,92.6
180514,92.6
180516,92.6
180518,92.6
180520,92.6
180522,88.896
180524,88.896
180526,87.044
180528,87.044
180530,88.896
180532,90.748
180534,92.6
180536,92.6
180538,90.748
180540,92.6
180542,92.6
180544,94.452
180546,94.452
180548,96.304
180550,96.304
180552,98.156
180554,100.008
180556,100.008
180558,100.008
180600,101.86
180602,101.86
180604,100.008
180606,101.86
180608,103.712
180610,103.712
180612,103.712
180614,105.564
180616,105.564
180618,105.564
180620,105.564
180622,103.712
180624,101.86
180626,101.86
180628,103.712
180630,103.712
180632,105.564
180634,105.564
180636,105.564
180638,105.564
180640,105.564
180642,105.564
180644,107.416
180646,107.416
180648,109.268
180650,109.268
180652,111.12
180654,111.12
180656,111.12
180658,111.12
180700,111.12
180702,112.972
180704,112.972
180706,112.972
180708,114.824
180710,114.824
180712,114.824
180714,116.676
180716,116.676
180718,116.676
180720,116.676
180722,118.528
180724,120.38
180726,120.38
180728,120.38
180730,120.38
180732,120.38
180734,122.232
180736,122.232
180738,124.084
180740,124.084
180742,124.084
180744,124.084
180746,124.084
180748,124.084
180750,124.084
180752,125.936
180754,125.936
180756,125.936
180758,127.788
180800,127.788
180802,127.788
180804,125.936
180806,124.084
180808,124.084
180810,122.232
180812,120.38
180814,120.38
180816,120.38
180818,120.38
180820,118.528
180822,116.676
180824,116.676
180826,118.528
180828,118.528
180830,118.528
180832,118.528
180834,118.528
180836,118.528
180838,118.528
180840,116.676
180842,116.676
180844,116.676
180846,116.676
180848,114.824
180850,112.972
180852,112.972
180854,112.972
180856,114.824
180858,112.972
180900,111.12
180902,111.12
180904,109.268
180906,111.12
180908,111.12
180910,111.12
180912,112.972
180914,112.972
180916,114.824
180918,112.972
180920,111.12
180922,109.268
180924,109.268
180926,109.268
180928,109.268
180930,107.416
180932,105.564
180934,105.564
180936,105.564
180938,105.564
180940,105.564
180942,105.564
180944,105.564
180946,105.564
180948,105.564
180950,103.712
180952,101.86
180954,101.86
180956,101.86
180958,100.008
181000,100.008
181002,100.008
181004,100.008
181006,98.156
181008,98.156
181010,96.304
181012,94.452
181014,94.452
181016,94.452
181018,96.304
181020,96.304
181022,96.304
181024,96.304
181026,98.156
181028,98.156
181030,100.008
181032,100.008
181034,100.008
181036,100.008
181038,101.86
181040,101.86
181042,101.86
181044,103.712
181046,103.712
181048,103.712
181050,103.712
181052,103.712
181054,103.712
181056,105.564
181058,105.564
181100,107.416
181102,105.564
181104,107.416
181106,109.268
181108,111.12
181110,107.416
181112,109.268
181114,109.268
181116,109.268
181118,109.268
181120,107.416
181122,103.712
181124,103.712
181126,105.564
181128,107.416
181130,107.416
181132,107.416
181134,107.416
181136,109.268
181138,109.268
181140,111.12
181142,111.12
181144,111.12
181146,111.12
181148,112.972
181150,112.972
181152,114.824
181154,114.824
181156,114.824
181158,116.676
181200,116.676
181202,116.676
181204,118.528
181206,118.528
181208,118.528
181210,118.528
181212,118.528
181214,120.38
181216,120.38
181218,122.232
181220,122.232
181222,122.232
181224,124.084
181226,124.084
181228,125.936
181230,127.788
181232,125.936
181234,127.788
181236,129.64
181238,129.64
181240,131.492
181242,131.492
181244,133.344
181246,133.344
181248,135.196
181250,135.196
181252,137.048
181254,137.048
181256,138.9
181258,138.9
181300,138.9
181302,138.9
181304,138.9
181306,138.9
181308,138.9
181310,140.752
181312,140.752
181314,140.752
181316,142.604
181318,144.456
181320,144.456
181322,144.456
181324,144.456
181326,146.308
181328,144.456
181330,144.456
181332,144.456
181334,142.604
181336,140.752
181338,138.9
181340,135.196
181342,135.196
181344,131.492
181346,131.492
181348,127.788
181350,127.788
181352,124.084
181354,124.084
181356,122.232
181358,120.38
181400,120.38
181402,118.528
181404,116.676
181406,114.824
181408,112.972
181410,112.972
181412,111.12
181414,109.268
181416,107.416
181418,107.416
181420,105.564
181422,105.564
181424,103.712
181426,101.86
181428,101.86
181430,101.86
181432,100.008
181434,98.156
181436,98.156
181438,96.304
181440,94.452
181442,92.6
181444,90.748
181446,88.896
181448,87.044
181450,87.044
181452,85.192
181454,83.34
181456,81.488
181458,79.636
181500,79.636
181502,75.932
181504,74.08
181506,72.228
181508,70.376
181510,68.524
181512,66.672
181514,64.82
181516,62.968
181518,61.116
181520,59.264
181522,57.412
181524,55.56
181526,51.856
181528,51.856
181530,48.152
181532,46.3
181534,44.448
181536,42.596
181538,38.892
181540,37.04
181542,37.04
181544,35.188
181546,33.336
181548,33.336
181550,31.484
181552,29.632
181554,27.78
181556,25.928
181558,25.928
181600,24.076
181602,24.076
181604,25.928
181606,25.928
181608,25.928
181610,25.928
181612,27.78
181614,27.78
181616,25.928
181618,25.928
181620,25.928
181622,25.928
181624,25.928
181626,25.928
181628,25.928
181630,25.928
181632,25.928
181634,25.928
181636,25.928
181638,25.928
181640,25.928
181642,25.928
181644,25.928
181646,25.928
181648,25.928
181650,25.928
181652,25.928
181654,25.928
181656,25.928
181658,25.928
181700,25.928
181702,25.928
181704,25.928
181706,27.78
181708,27.78
181710,25.928
181712,25.928
181714,25.928
181716,25.928
181718,25.928
181720,25.928
