182811,-38,1.0
182812,-39,1.0
182813,-39,1.0
182814,-41,0.985714285714
182815,-41,0.985714285714
182816,-40,1.0
182817,-40,1.0
182818,-41,0.985714285714
182819,-40,1.0
182820,-40,1.0
182821,-39,1.0
182822,-39,1.0
182823,-37,1.0
182824,-35,1.0
182825,-42,0.971428571429
182826,-37,1.0
182827,-41,0.985714285714
182828,-43,0.957142857143
182830,-44,0.942857142857
182831,-47,0.9
182832,-42,0.971428571429
182833,-45,0.928571428571
182834,-40,1.0
182835,-43,0.957142857143
182836,-47,0.9
182837,-44,0.942857142857
182838,-48,0.885714285714
182839,-36,1.0
182840,-37,1.0
182841,-35,1.0
182842,-50,0.857142857143
182843,-39,1.0
182844,-36,1.0
182845,-31,1.0
182846,-34,1.0
182847,-32,1.0
182848,-40,1.0
182849,-39,1.0
182850,-39,1.0
182851,-42,0.971428571429
182852,-43,0.957142857143
182853,-42,0.971428571429
182854,-44,0.942857142857
182855,-53,0.814285714286
182856,-47,0.9
182857,-48,0.885714285714
182858,-48,0.885714285714
182859,-48,0.885714285714
182900,-49,0.871428571429
182901,-51,0.842857142857
182902,-52,0.828571428571
182903,-50,0.857142857143
182904,-49,0.871428571429
182905,-49,0.871428571429
182906,-48,0.885714285714
182907,-49,0.871428571429
182908,-50,0.857142857143
182909,-58,0.742857142857
182910,-53,0.814285714286
182911,-50,0.857142857143
182912,-49,0.871428571429
182913,-49,0.871428571429
182914,-51,0.842857142857
182915,-55,0.785714285714
182916,-53,0.814285714286
182917,-50,0.857142857143
182918,-49,0.871428571429
182919,-49,0.871428571429
182920,-48,0.885714285714
182921,-49,0.871428571429
182922,-49,0.871428571429
182923,-48,0.885714285714
182924,-49,0.871428571429
182925,-46,0.914285714286
182927,-50,0.857142857143
182928,-56,0.771428571429
182929,-49,0.871428571429
182930,-54,0.8
182931,-52,0.828571428571
182932,-47,0.9
182933,-46,0.914285714286
182934,-48,0.885714285714
182935,-64,0.657142857143
182936,-51,0.842857142857
182937,-53,0.814285714286
182938,-54,0.8
182939,-54,0.8
182940,-54,0.8
182941,-51,0.842857142857
182942,-53,0.814285714286
182943,-60,0.714285714286
182944,-60,0.714285714286
182945,-56,0.771428571429
182946,-62,0.685714285714
182947,-63,0.671428571429
182948,-62,0.685714285714
182949,-63,0.671428571429
182950,-64,0.657142857143
182951,-65,0.642857142857
182952,-67,0.614285714286
