18:22:14,192.168.87.152,1714,2002,18,0
18:22:26,192.168.87.152,1202,1754,-1,0
18:22:34,192.168.87.152,1670,1858,2,0
18:22:44,192.168.87.152,1561,2031,96,0
18:22:54,192.168.87.152,1302,1831,204,0
18:23:04,192.168.87.152,1595,1916,4,0
18:23:14,192.168.87.152,1619,1943,56,0
18:23:25,192.168.87.152,1571,1889,4,0
18:23:34,192.168.87.152,1538,1886,6,0
18:23:44,192.168.87.152,1538,1886,39,0
20:53:14,192.168.87.152,1814,2022,-1,0
20:53:24,192.168.87.152,1814,2022,-1,0
20:53:34,192.168.87.152,1814,2022,-1,0
20:53:42,192.168.87.152,1814,2022,47,0
20:53:54,192.168.87.152,1814,2022,-1,0
20:54:04,192.168.87.152,1814,2022,-1,0
20:54:14,192.168.87.152,1814,2022,-1,0
20:54:22,192.168.87.152,1814,2022,96,0
20:54:32,192.168.87.152,1543,808,668,0
20:54:42,192.168.87.152,1543,808,80,0
20:54:54,192.168.87.152,2531,2314,-1,0
20:55:02,192.168.87.152,2531,2314,107,0
20:55:14,192.168.87.152,2179,1187,-1,0
20:55:22,192.168.87.152,1804,2186,558,0
20:55:32,192.168.87.152,1463,2637,9,0
20:55:43,192.168.87.152,1915,1222,944,0
20:55:52,192.168.87.152,1328,1622,9,0
20:56:02,192.168.87.152,1586,2103,55,0
20:56:14,192.168.87.152,1641,1926,-1,0
20:56:22,192.168.87.152,1723,2064,543,0
20:56:32,192.168.87.152,1457,1929,3,0
20:56:42,192.168.87.152,1457,1929,19,0
20:56:52,192.168.87.152,1494,1892,14,0
20:57:02,192.168.87.152,1494,1892,12,0
20:57:14,192.168.87.152,1537,1237,-1,0
20:57:24,192.168.87.152,1537,1237,-1,0
20:57:34,192.168.87.152,1537,1237,-1,0
20:57:44,192.168.87.152,1537,1237,-1,0
20:57:54,192.168.87.152,1537,1237,-1,0
20:58:04,192.168.87.152,1537,1237,-1,0
20:58:14,192.168.87.152,1537,1237,-1,0
20:58:24,192.168.87.152,1537,1237,-1,0
20:58:34,192.168.87.152,1537,1237,-1,0
20:58:42,192.168.87.152,1537,1237,-1,0
20:58:52,192.168.87.152,1537,1237,-1,0
20:59:02,192.168.87.152,1537,1237,-1,0
20:59:14,192.168.87.152,1537,1237,-1,0
20:59:24,192.168.87.152,1537,1237,-1,0
20:59:34,192.168.87.152,1537,1237,-1,0
21:02:36,192.168.87.152,1537,1237,-1,0
21:02:48,192.168.87.152,1537,1237,-1,0
21:02:57,192.168.87.152,1537,1237,-1,0
21:03:06,192.168.87.152,1537,1237,-1,0
21:03:17,192.168.87.152,1537,1237,-1,0
21:03:27,192.168.87.152,1537,1237,-1,0
21:03:37,192.168.87.152,1537,1237,-1,0
21:03:47,192.168.87.152,1537,1237,-1,0
21:03:57,192.168.87.152,1537,1237,-1,0
21:04:07,192.168.87.152,1537,1237,-1,0
21:17:50,192.168.87.152,2536,3411,93,0
21:18:02,192.168.87.152,2536,3411,-1,0
21:18:12,192.168.87.152,2536,3411,-1,0
21:18:20,192.168.87.152,2536,3411,47,0
21:18:32,192.168.87.152,2536,3411,-1,0
21:18:40,192.168.87.152,2536,3411,579,0
21:18:52,192.168.87.152,1715,1412,-1,0
21:19:02,192.168.87.152,1715,1412,1088,0
21:19:10,192.168.87.152,1715,1412,13,0
21:19:20,192.168.87.152,1715,1412,480,0
21:19:30,192.168.87.152,1622,1358,65,0
21:19:40,192.168.87.152,1513,2164,104,0
21:19:50,192.168.87.152,2081,2638,26,0
21:20:00,192.168.87.152,2081,2638,42,0
21:20:12,192.168.87.152,1758,1458,-1,0
21:20:20,192.168.87.152,1934,2351,11,0
21:20:30,192.168.87.152,2061,2377,30,0
21:20:42,192.168.87.152,2061,2377,-1,0
21:20:50,192.168.87.152,1606,1525,20,0
21:21:00,192.168.87.152,1790,2171,16,0
21:21:11,192.168.87.152,1790,2171,618,0
21:21:20,192.168.87.152,1673,2236,4,0
21:21:30,192.168.87.152,1738,2040,25,0
21:21:40,192.168.87.152,2224,2790,8,0
21:21:50,192.168.87.152,1606,2124,5,0
21:22:00,192.168.87.152,2004,2411,3,0
21:22:10,192.168.87.152,1870,2374,15,0
21:22:20,192.168.87.152,1639,2149,50,0
21:22:32,192.168.87.152,1518,2220,-1,0
21:22:42,192.168.87.152,1518,2220,-1,0
21:22:52,192.168.87.152,1518,2220,-1,0
21:23:01,192.168.87.152,1518,2220,366,0
21:23:10,192.168.87.152,1626,1394,6,0
21:23:20,192.168.87.152,2691,2457,31,0
21:23:30,192.168.87.152,2691,2457,51,0
21:23:42,192.168.87.152,1616,1509,-1,0
21:23:52,192.168.87.152,1616,1509,-1,0
21:24:02,192.168.87.152,1616,1509,-1,0
21:24:12,192.168.87.152,1616,1509,-1,0
21:24:22,192.168.87.152,1616,1509,-1,0
21:24:32,192.168.87.152,1616,1509,-1,0
21:24:42,192.168.87.152,1616,1509,-1,0
21:24:52,192.168.87.152,1616,1509,-1,0
21:25:02,192.168.87.152,1616,1509,-1,0
21:25:12,192.168.87.152,1616,1509,-1,0
21:25:22,192.168.87.152,1616,1509,-1,0
21:25:30,192.168.87.152,1616,1509,-1,0
21:25:42,192.168.87.152,1616,1509,-1,0
21:25:52,192.168.87.152,1616,1509,-1,0
21:26:02,192.168.87.152,1616,1509,-1,0
21:26:12,192.168.87.152,1616,1509,-1,0
21:26:22,192.168.87.152,1616,1509,-1,0
21:26:32,192.168.87.152,1616,1509,-1,0
21:26:42,192.168.87.152,1616,1509,-1,0
21:26:52,192.168.87.152,1616,1509,-1,0
21:27:00,192.168.87.152,1616,1509,-1,0
21:27:10,192.168.87.152,1616,1509,-1,0
21:31:23,192.168.87.152,1379,1114,121,0
21:31:35,192.168.87.152,1664,2214,-1,0
21:31:43,192.168.87.152,1440,2253,98,0
21:31:54,192.168.87.152,1789,2349,83,0
21:32:03,192.168.87.152,1668,2251,70,0
21:32:13,192.168.87.152,1536,2071,3,0
21:32:25,192.168.87.152,1536,2071,-1,0
21:32:35,192.168.87.152,1536,2071,1455,0
21:32:44,192.168.87.152,1659,1686,735,0
21:32:54,192.168.87.152,1682,2584,792,0
21:33:03,192.168.87.152,1630,2273,43,0
21:33:13,192.168.87.152,1722,2326,47,0
21:33:25,192.168.87.152,1306,2107,-1,0
21:33:35,192.168.87.152,1306,2107,-1,0
21:33:44,192.168.87.152,1624,1630,1316,0
21:33:53,192.168.87.152,1206,1985,308,0
21:34:03,192.168.87.152,1864,2472,23,0
21:34:55,192.168.87.152,1742,1925,33,0
21:35:06,192.168.87.152,1879,1556,12,0
21:35:17,192.168.87.152,1879,1556,-1,0
21:35:27,192.168.87.152,1879,1556,-1,0
21:35:35,192.168.87.152,1879,1556,6,0
21:35:45,192.168.87.152,1502,1267,47,0
21:35:55,192.168.87.152,1502,1267,827,0
21:36:05,192.168.87.152,1209,1849,36,0
21:36:15,192.168.87.152,1733,2531,66,0
21:36:25,192.168.87.152,1561,2480,78,0
21:36:36,192.168.87.152,1862,2146,878,0
21:36:45,192.168.87.152,1432,2403,441,0
21:36:55,192.168.87.152,1432,2403,782,0
21:37:05,192.168.87.152,1661,1686,738,0
21:37:15,192.168.87.152,1661,1686,13,0
21:37:27,192.168.87.152,1661,1686,-1,0
21:37:37,192.168.87.152,1355,1235,-1,0
21:37:45,192.168.87.152,1304,2271,224,0
21:37:55,192.168.87.152,1981,2474,676,0
21:38:05,192.168.87.152,1981,2474,80,0
21:38:16,192.168.87.152,1821,2361,574,0
21:38:25,192.168.87.152,1408,2087,26,0
21:38:37,192.168.87.152,1626,2363,-1,0
21:38:45,192.168.87.152,1626,2363,80,0
21:38:55,192.168.87.152,1626,2363,308,0
21:39:05,192.168.87.152,1489,1391,29,0
21:39:16,192.168.87.152,1489,1391,1491,0
21:39:25,192.168.87.152,1573,1529,98,0
21:39:37,192.168.87.152,1663,2214,1685,0
21:39:45,192.168.87.152,1503,2414,59,0
21:39:57,192.168.87.152,1503,2414,-1,0
21:40:06,192.168.87.152,1503,2414,629,0
21:40:15,192.168.87.152,1402,1506,6,0
21:40:25,192.168.87.152,1543,2051,64,0
21:40:37,192.168.87.152,1543,2051,-1,0
21:40:45,192.168.87.152,1600,2423,213,0
