210028,7.408
210030,5.556
210032,5.556
210034,5.556
210036,5.556
210038,5.556
210040,5.556
210042,5.556
210044,7.408
210046,7.408
210048,7.408
210050,7.408
210052,7.408
210054,7.408
210056,7.408
210058,7.408
210100,7.408
210102,9.26
210104,7.408
210106,7.408
210108,7.408
210110,7.408
210112,7.408
210114,7.408
210116,7.408
210118,7.408
210120,9.26
210122,9.26
210124,11.112
210126,11.112
210128,11.112
210130,11.112
210132,11.112
210134,12.964
210136,12.964
210138,12.964
210140,12.964
210142,14.816
210144,14.816
210146,16.668
210148,16.668
210150,18.52
210152,18.52
210154,20.372
210156,20.372
210158,22.224
210200,22.224
210202,24.076
210204,24.076
210206,25.928
210208,25.928
210210,27.78
210212,27.78
210214,29.632
210216,31.484
210218,31.484
210220,33.336
210222,33.336
210224,35.188
210226,37.04
210228,37.04
210230,38.892
210232,38.892
210234,40.744
210236,40.744
210238,42.596
210240,42.596
210242,42.596
210244,44.448
210246,46.3
210248,46.3
210250,46.3
210252,48.152
210254,48.152
210256,50.004
210258,51.856
210300,51.856
210302,51.856
210304,53.708
210306,55.56
210308,55.56
210310,57.412
210312,57.412
210314,59.264
210316,59.264
210318,61.116
210320,62.968
210322,62.968
210324,62.968
210326,64.82
210328,64.82
210330,66.672
210332,66.672
210334,68.524
210336,68.524
210338,70.376
210340,70.376
210342,72.228
210344,72.228
210346,74.08
210348,75.932
210350,75.932
210352,77.784
210354,79.636
210356,79.636
210358,81.488
210400,83.34
210402,83.34
210404,85.192
210406,85.192
210408,87.044
210410,87.044
210412,88.896
210414,90.748
210416,88.896
210418,90.748
210420,92.6
210422,94.452
210424,94.452
210426,96.304
210428,96.304
210430,98.156
210432,98.156
210434,100.008
210436,100.008
210438,101.86
210440,103.712
210442,103.712
210444,105.564
210446,107.416
210448,107.416
210450,109.268
210452,109.268
210454,111.12
210456,111.12
210458,111.12
210500,112.972
210502,112.972
210504,114.824
210506,114.824
210508,116.676
210510,116.676
210512,118.528
210514,118.528
210516,118.528
210518,120.38
210520,122.232
210522,122.232
210524,122.232
210526,124.084
210528,125.936
210530,125.936
210532,127.788
210534,129.64
210536,129.64
210538,131.492
210540,133.344
210542,133.344
210544,135.196
210546,137.048
210548,137.048
210550,138.9
210552,138.9
210554,140.752
210556,142.604
210558,142.604
210600,144.456
210602,146.308
210604,146.308
210606,148.16
210608,150.012
210610,150.012
210612,150.012
210614,151.864
210616,153.716
210618,153.716
210620,155.568
210622,157.42
210624,157.42
210626,157.42
210628,159.272
210630,161.124
210632,161.124
210634,161.124
210636,162.976
210638,164.828
210640,164.828
210642,164.828
210644,166.68
210646,168.532
210648,168.532
210650,170.384
210652,172.236
210654,172.236
210656,174.088
210658,175.94
210700,175.94
210702,177.792
210704,179.644
210706,179.644
210708,181.496
210710,183.348
210712,183.348
210714,185.2
210716,187.052
210718,187.052
210720,188.904
210722,190.756
210724,190.756
210726,192.608
210728,194.46
210730,196.312
210732,196.312
210734,198.164
210736,196.312
210738,196.312
210740,196.312
