*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-19 17:49:01 192.168.87.151,0,0,-1,NaN
2017-07-19 17:49:01 192.168.87.152,12997,747951,-1,0
2017-07-19 17:49:11 192.168.87.151,0,0,-1,NaN
2017-07-19 17:49:11 192.168.87.152,12997,747951,-1,0
2017-07-19 17:49:21 192.168.87.151,0,0,-1,NaN
2017-07-19 17:49:21 192.168.87.152,12997,747951,-1,0
2017-07-19 17:49:31 192.168.87.151,0,0,-1,NaN
2017-07-19 17:49:31 192.168.87.152,12997,747951,-1,0
2017-07-19 17:49:41 192.168.87.151,0,0,-1,NaN
2017-07-19 17:49:41 192.168.87.152,12997,747951,-1,0
2017-07-19 17:49:51 192.168.87.151,0,0,-1,NaN
2017-07-19 17:49:51 192.168.87.152,12997,747951,-1,0
2017-07-19 17:50:01 192.168.87.151,0,0,-1,NaN
2017-07-19 17:50:01 192.168.87.152,12997,747951,-1,0
2017-07-19 17:50:11 192.168.87.151,0,0,-1,NaN
2017-07-19 17:50:11 192.168.87.152,12997,747951,-1,0
2017-07-19 17:50:21 192.168.87.151,0,0,-1,NaN
2017-07-19 17:50:21 192.168.87.152,12997,747951,-1,0
*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-19 17:58:13 192.168.87.151,2864,916,0,0
2017-07-19 17:58:13 192.168.87.152,1545,2161,198,0
2017-07-19 17:58:23 192.168.87.151,2976198,58910,0,0
2017-07-19 17:58:23 192.168.87.152,36377,3223026,357,0
2017-07-19 17:58:33 192.168.87.151,5566229,94928,0,0
2017-07-19 17:58:33 192.168.87.152,118088,7833973,824,0
2017-07-19 17:58:43 192.168.87.151,9750622,165312,0,0
2017-07-19 17:58:45 192.168.87.152,92320,7742418,-1,0
2017-07-19 17:58:53 192.168.87.151,8213087,137735,0,0
2017-07-19 17:58:53 192.168.87.152,88376,8680709,678,0
2017-07-19 17:59:03 192.168.87.151,5532997,108237,0,0
2017-07-19 17:59:03 192.168.87.152,149417,7642763,366,0
2017-07-19 17:59:13 192.168.87.151,10427810,177564,0,0
2017-07-19 17:59:13 192.168.87.152,108636,10728626,604,0
2017-07-19 17:59:23 192.168.87.151,7082160,117140,0,0
2017-07-19 17:59:25 192.168.87.152,108636,10728626,-1,0
2017-07-19 17:59:33 192.168.87.151,7082160,117140,0,0
2017-07-19 17:59:33 192.168.87.152,108636,10728626,139,0
2017-07-19 17:59:43 192.168.87.151,3623236,69220,0,0
2017-07-19 17:59:43 192.168.87.152,68972,4068471,744,0
2017-07-19 17:59:53 192.168.87.151,3623236,69220,0,0
2017-07-19 17:59:54 192.168.87.152,80489,4654353,1829,0
2017-07-19 18:00:03 192.168.87.151,6717972,115119,0,0
2017-07-19 18:00:05 192.168.87.152,67339,6930351,-1,0
2017-07-19 18:00:13 192.168.87.151,6717972,115119,0,0
2017-07-19 18:00:15 192.168.87.152,67339,6930351,-1,0
2017-07-19 18:00:23 192.168.87.151,5274173,85285,0,0
2017-07-19 18:00:23 192.168.87.152,67339,6930351,740,0
2017-07-19 18:00:33 192.168.87.151,5241728,102034,0,0
2017-07-19 18:00:33 192.168.87.152,79066,5244569,733,0
2017-07-19 18:00:43 192.168.87.151,4629349,81932,0,0
2017-07-19 18:00:43 192.168.87.152,75871,5464410,487,0
2017-07-19 18:00:53 192.168.87.151,5042262,87703,0,0
2017-07-19 18:00:55 192.168.87.152,75871,5464410,1886,0
2017-07-19 18:01:03 192.168.87.151,2657956,48949,0,0
2017-07-19 18:01:05 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:01:13 192.168.87.151,883714,16489,0,0
2017-07-19 18:01:15 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:01:23 192.168.87.151,2398965,45210,0,0
2017-07-19 18:01:25 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:01:33 192.168.87.151,5345224,94481,0,0
2017-07-19 18:01:34 192.168.87.152,75871,5464410,1215,0
2017-07-19 18:01:43 192.168.87.151,5345224,94481,0,0
2017-07-19 18:01:43 192.168.87.152,75871,5464410,662,0
2017-07-19 18:01:53 192.168.87.151,3322189,55226,0,0
2017-07-19 18:01:55 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:02:03 192.168.87.151,4978356,93201,0,0
2017-07-19 18:02:05 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:02:13 192.168.87.151,3015884,63519,0,0
2017-07-19 18:02:14 192.168.87.152,75871,5464410,1084,0
2017-07-19 18:02:23 192.168.87.151,871174,21567,0,0
2017-07-19 18:02:25 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:02:33 192.168.87.151,2935988,54947,0,0
2017-07-19 18:02:35 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:02:43 192.168.87.151,1863358,37568,0,0
2017-07-19 18:02:45 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:02:53 192.168.87.151,1017943,21496,0,0
2017-07-19 18:02:55 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:03:03 192.168.87.151,1145158,20260,0,0
2017-07-19 18:03:05 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:03:13 192.168.87.151,1427251,33168,0,0
2017-07-19 18:03:15 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:03:23 192.168.87.151,1470796,23414,0,0
2017-07-19 18:03:25 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:03:33 192.168.87.151,1470796,23414,0,0
2017-07-19 18:03:35 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:03:43 192.168.87.151,673114,12813,0,0
2017-07-19 18:03:45 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:03:53 192.168.87.151,150791,5948,0,0
2017-07-19 18:03:55 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:04:03 192.168.87.151,244652,8597,0,0
2017-07-19 18:04:05 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:04:13 192.168.87.151,176333,8604,0,0
2017-07-19 18:04:15 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:04:23 192.168.87.151,363447,16540,0,0
2017-07-19 18:04:25 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:04:33 192.168.87.151,235768,11129,0,0
2017-07-19 18:04:35 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:04:43 192.168.87.151,6763,547,0,0
2017-07-19 18:04:45 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:04:53 192.168.87.151,11877,659,0,0
2017-07-19 18:04:55 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:05:03 192.168.87.151,581812,11155,0,0
2017-07-19 18:05:05 192.168.87.152,75871,5464410,1705,0
2017-07-19 18:05:13 192.168.87.151,2695160,56812,0,0
2017-07-19 18:05:15 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:05:23 192.168.87.151,2695160,56812,0,0
2017-07-19 18:05:25 192.168.87.152,75871,5464410,1935,0
2017-07-19 18:05:33 192.168.87.151,2271889,36651,0,0
2017-07-19 18:05:35 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:05:43 192.168.87.151,3189527,50548,0,0
2017-07-19 18:05:44 192.168.87.152,75871,5464410,1513,0
2017-07-19 18:05:53 192.168.87.151,1739053,38794,0,0
2017-07-19 18:05:55 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:06:03 192.168.87.151,1615919,36211,0,0
2017-07-19 18:06:05 192.168.87.152,75871,5464410,-1,0
2017-07-19 18:06:13 192.168.87.151,599073,17336,0,0
2017-07-19 18:06:15 192.168.87.152,27615,1804637,-1,0
2017-07-19 18:06:23 192.168.87.151,1929890,35666,0,0
2017-07-19 18:06:23 192.168.87.152,27615,1804637,602,0
2017-07-19 18:06:33 192.168.87.151,3764291,72206,0,0
2017-07-19 18:06:33 192.168.87.152,52138,3256772,319,0
2017-07-19 18:06:43 192.168.87.151,4476995,82413,0,0
2017-07-19 18:06:44 192.168.87.152,52138,3256772,739,0
2017-07-19 18:06:53 192.168.87.151,2579681,47075,0,0
2017-07-19 18:06:55 192.168.87.152,58605,4097155,1756,0
2017-07-19 18:07:03 192.168.87.151,5248675,100015,0,0
2017-07-19 18:07:05 192.168.87.152,58605,4097155,1802,0
2017-07-19 18:07:13 192.168.87.151,5248675,100015,0,0
2017-07-19 18:07:14 192.168.87.152,58605,4097155,1215,0
2017-07-19 18:07:23 192.168.87.151,3046056,53399,0,0
2017-07-19 18:07:25 192.168.87.152,57762,4379149,-1,0
2017-07-19 18:07:33 192.168.87.151,4264335,80191,0,0
2017-07-19 18:07:34 192.168.87.152,57762,4379149,946,0
2017-07-19 18:07:43 192.168.87.151,4097381,69817,0,0
2017-07-19 18:07:45 192.168.87.152,57762,4379149,-1,0
2017-07-19 18:07:53 192.168.87.151,1048155,23973,0,0
2017-07-19 18:07:55 192.168.87.152,57762,4379149,-1,0
2017-07-19 18:08:03 192.168.87.151,2804244,48809,0,0
2017-07-19 18:08:05 192.168.87.152,57762,4379149,-1,0
2017-07-19 18:08:13 192.168.87.151,724695,14272,0,0
2017-07-19 18:08:15 192.168.87.152,57762,4379149,-1,0
2017-07-19 18:08:23 192.168.87.151,2039527,45399,0,0
2017-07-19 18:08:24 192.168.87.152,57762,4379149,1064,0
2017-07-19 18:08:33 192.168.87.151,4470617,89056,0,0
2017-07-19 18:08:35 192.168.87.152,36081,2531541,-1,0
2017-07-19 18:08:43 192.168.87.151,1524384,25834,0,0
2017-07-19 18:08:45 192.168.87.152,36081,2531541,-1,0
2017-07-19 18:08:53 192.168.87.151,1341912,30918,0,0
2017-07-19 18:08:55 192.168.87.152,36081,2531541,-1,0
2017-07-19 18:09:03 192.168.87.151,1341912,30918,0,0
2017-07-19 18:09:04 192.168.87.152,36081,2531541,752,0
2017-07-19 18:09:13 192.168.87.151,1898678,36583,0,0
2017-07-19 18:09:15 192.168.87.152,36081,2531541,-1,0
2017-07-19 18:09:23 192.168.87.151,2402178,45936,0,0
2017-07-19 18:09:25 192.168.87.152,36081,2531541,-1,0
2017-07-19 18:09:33 192.168.87.151,527395,15619,0,0
2017-07-19 18:09:35 192.168.87.152,33683,1814315,1924,0
2017-07-19 18:09:43 192.168.87.151,2762114,47737,0,0
2017-07-19 18:09:45 192.168.87.152,33683,1814315,-1,0
2017-07-19 18:09:53 192.168.87.151,1986443,39761,0,0
2017-07-19 18:09:55 192.168.87.152,33683,1814315,-1,0
2017-07-19 18:10:03 192.168.87.151,2124680,36432,0,0
2017-07-19 18:10:05 192.168.87.152,33683,1814315,-1,0
2017-07-19 18:10:13 192.168.87.151,1297898,32348,0,0
2017-07-19 18:10:14 192.168.87.152,33683,1814315,712,0
2017-07-19 18:10:23 192.168.87.151,3648975,79708,0,0
2017-07-19 18:10:23 192.168.87.152,38913,2472890,251,0
2017-07-19 18:10:33 192.168.87.151,3956056,71922,0,0
2017-07-19 18:10:34 192.168.87.152,38913,2472890,849,0
2017-07-19 18:10:43 192.168.87.151,3463901,63915,0,0
2017-07-19 18:10:45 192.168.87.152,38913,2472890,1475,0
2017-07-19 18:10:53 192.168.87.151,3463901,63915,0,0
2017-07-19 18:10:55 192.168.87.152,52819,3897975,1461,0
2017-07-19 18:11:03 192.168.87.151,5997193,100531,0,0
2017-07-19 18:11:05 192.168.87.152,52819,3897975,-1,0
2017-07-19 18:11:13 192.168.87.151,3719689,63835,0,0
2017-07-19 18:11:15 192.168.87.152,52819,3897975,-1,0
2017-07-19 18:11:23 192.168.87.151,3719689,63835,0,0
2017-07-19 18:11:23 192.168.87.152,52819,3897975,303,0
2017-07-19 18:11:33 192.168.87.151,3085457,70115,0,0
2017-07-19 18:11:34 192.168.87.152,59245,4208604,1121,0
2017-07-19 18:11:43 192.168.87.151,3604161,61142,0,0
2017-07-19 18:11:45 192.168.87.152,59245,4208604,1554,0
2017-07-19 18:11:53 192.168.87.151,2517073,52651,0,0
2017-07-19 18:11:54 192.168.87.152,59245,4208604,375,0
2017-07-19 18:12:03 192.168.87.151,3119899,60197,0,0
2017-07-19 18:12:05 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:12:13 192.168.87.151,706386,16602,0,0
2017-07-19 18:12:15 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:12:23 192.168.87.151,2505831,45508,0,0
2017-07-19 18:12:25 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:12:33 192.168.87.151,732845,14406,0,0
2017-07-19 18:12:36 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:12:43 192.168.87.151,732845,14406,0,0
2017-07-19 18:12:45 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:12:53 192.168.87.151,517735,10315,0,0
2017-07-19 18:12:55 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:13:03 192.168.87.151,219439,8109,0,0
2017-07-19 18:13:05 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:13:13 192.168.87.151,493417,20723,0,0
2017-07-19 18:13:15 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:13:23 192.168.87.151,236486,10457,0,0
2017-07-19 18:13:25 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:13:33 192.168.87.151,750371,23048,0,0
2017-07-19 18:13:35 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:13:43 192.168.87.151,265977,6115,0,0
2017-07-19 18:13:45 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:13:53 192.168.87.151,797611,21985,0,0
2017-07-19 18:13:55 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:14:03 192.168.87.151,427956,7800,0,0
2017-07-19 18:14:05 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:14:13 192.168.87.151,480740,10764,0,0
2017-07-19 18:14:15 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:14:23 192.168.87.151,480740,10764,0,0
2017-07-19 18:14:25 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:14:33 192.168.87.151,480740,10764,0,0
2017-07-19 18:14:35 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:14:43 192.168.87.151,440744,11153,0,0
2017-07-19 18:14:45 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:14:53 192.168.87.151,1077015,20202,0,0
2017-07-19 18:14:55 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:15:03 192.168.87.151,540351,15901,0,0
2017-07-19 18:15:05 192.168.87.152,59245,4208604,1303,0
2017-07-19 18:15:13 192.168.87.151,1527151,29103,0,0
2017-07-19 18:15:14 192.168.87.152,59245,4208604,1024,0
2017-07-19 18:15:23 192.168.87.151,4329124,87324,0,0
2017-07-19 18:15:24 192.168.87.152,59245,4208604,1198,0
2017-07-19 18:15:33 192.168.87.151,3710063,61237,0,0
2017-07-19 18:15:35 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:15:43 192.168.87.151,3576447,58331,0,0
2017-07-19 18:15:45 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:15:53 192.168.87.151,1481213,23493,0,0
2017-07-19 18:15:55 192.168.87.152,59245,4208604,-1,0
2017-07-19 18:16:03 192.168.87.151,3372999,52260,0,0
2017-07-19 18:16:05 192.168.87.152,59245,4208604,1189,0
2017-07-19 18:16:13 192.168.87.151,9710423,150021,0,0
2017-07-19 18:16:14 192.168.87.152,25261,1602232,1130,0
2017-07-19 18:16:23 192.168.87.151,9710423,150021,0,0
2017-07-19 18:16:25 192.168.87.152,112307,8802826,1689,0
2017-07-19 18:16:33 192.168.87.151,7382226,133009,0,0
2017-07-19 18:16:35 192.168.87.152,112307,8802826,1512,0
2017-07-19 18:16:43 192.168.87.151,4747552,79359,0,0
2017-07-19 18:16:45 192.168.87.152,112307,8802826,1188,0
2017-07-19 18:16:53 192.168.87.151,8573121,147969,0,0
2017-07-19 18:16:54 192.168.87.152,112307,8802826,801,0
2017-07-19 18:17:03 192.168.87.151,9232287,154796,0,0
2017-07-19 18:17:05 192.168.87.152,112307,8802826,1304,0
2017-07-19 18:17:13 192.168.87.151,4439597,87126,0,0
2017-07-19 18:17:15 192.168.87.152,112307,8802826,-1,0
2017-07-19 18:17:23 192.168.87.151,3954013,62461,0,0
