*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-15 20:09:15 192.168.87.151,2574,711,0,0
2017-07-15 20:09:15 192.168.87.152,1727,2288,73,0
2017-07-15 20:09:25 192.168.87.151,2787,806,0,0
2017-07-15 20:09:25 192.168.87.152,1325,1953,5,0
2017-07-15 20:09:35 192.168.87.151,2806,763,0,0
2017-07-15 20:09:35 192.168.87.152,1715,2589,35,0
2017-07-15 20:09:45 192.168.87.151,2492,657,0,0
2017-07-15 20:09:45 192.168.87.152,1718,2357,97,0
2017-07-15 20:09:55 192.168.87.151,2492,657,0,0
2017-07-15 20:09:57 192.168.87.152,1718,2357,1568,0
2017-07-15 20:10:05 192.168.87.151,2869,763,0,0
2017-07-15 20:10:05 192.168.87.152,1509,2122,119,0
2017-07-15 20:10:15 192.168.87.151,2971,976,0,0
2017-07-15 20:10:15 192.168.87.152,1578,2435,34,0
2017-07-15 20:10:25 192.168.87.151,2469,712,0,0
2017-07-15 20:10:26 192.168.87.152,1686,2319,307,0
2017-07-15 20:10:35 192.168.87.151,2709,763,0,0
2017-07-15 20:10:36 192.168.87.152,1686,2319,1131,0
2017-07-15 20:10:45 192.168.87.151,1331,502,0,0
2017-07-15 20:10:45 192.168.87.152,1345,1533,3,0
2017-07-15 20:10:55 192.168.87.151,2861,1082,0,0
2017-07-15 20:10:55 192.168.87.152,2159,2369,52,0
2017-07-15 20:11:05 192.168.87.151,2867,807,0,0
2017-07-15 20:11:06 192.168.87.152,1731,2283,580,0
2017-07-15 20:11:15 192.168.87.151,2837,816,0,0
2017-07-15 20:11:15 192.168.87.152,1378,2202,63,0
