*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-15 20:34:35 192.168.87.152,1687,2264,91,0
2017-07-15 20:34:44 192.168.87.151,2796,807,0,0
2017-07-15 20:34:45 192.168.87.152,1474,2232,18,0
2017-07-15 20:34:55 192.168.87.151,2796,807,0,0
2017-07-15 20:34:55 192.168.87.152,1474,2232,3,0
2017-07-15 20:35:05 192.168.87.151,3327,1345,0,0
2017-07-15 20:35:05 192.168.87.152,2128,2319,66,0
2017-07-15 20:35:15 192.168.87.151,2910,848,0,0
2017-07-15 20:35:16 192.168.87.152,1593,2178,161,0
2017-07-15 20:35:25 192.168.87.151,2849,891,0,0
2017-07-15 20:35:25 192.168.87.152,1634,2365,6,0
2017-07-15 20:35:35 192.168.87.151,2593,711,0,0
2017-07-15 20:35:35 192.168.87.152,1642,2358,39,0
2017-07-15 20:35:45 192.168.87.151,2719,711,0,0
2017-07-15 20:35:45 192.168.87.152,1476,2175,65,0
