*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-14 22:07:12 192.168.87.151,2840,763,0,0
2017-07-14 22:07:13 192.168.87.152,1586,2209,893,0
2017-07-14 22:07:22 192.168.87.151,2011,629,0,0
2017-07-14 22:07:24 192.168.87.152,1515,1621,-1,0
2017-07-14 22:07:32 192.168.87.151,2011,629,0,0
2017-07-14 22:07:32 192.168.87.152,1515,1621,9,0
2017-07-14 22:07:42 192.168.87.151,2825,880,0,0
2017-07-14 22:07:42 192.168.87.152,1700,2382,16,0
2017-07-14 22:07:52 192.168.87.151,2383,626,0,0
2017-07-14 22:07:52 192.168.87.152,1213,1971,6,0
2017-07-14 22:08:02 192.168.87.151,2875,935,0,0
2017-07-14 22:08:03 192.168.87.152,1213,1971,3,0
2017-07-14 22:08:12 192.168.87.151,1398,503,0,0
2017-07-14 22:08:14 192.168.87.152,1387,1541,-1,0
2017-07-14 22:08:22 192.168.87.151,2046,743,0,0
2017-07-14 22:08:22 192.168.87.152,1423,2321,253,0
2017-07-14 22:08:32 192.168.87.151,3286,816,0,0
2017-07-14 22:08:32 192.168.87.152,2112,2385,36,0
2017-07-14 22:08:42 192.168.87.151,2802,806,0,0
2017-07-14 22:08:44 192.168.87.152,1793,2434,-1,0
2017-07-14 22:08:52 192.168.87.151,2467,691,0,0
2017-07-14 22:08:53 192.168.87.152,1329,2047,815,0
2017-07-14 22:09:02 192.168.87.151,2813,764,0,0
2017-07-14 22:09:02 192.168.87.152,1707,2276,50,0
2017-07-14 22:09:12 192.168.87.151,2852,806,0,0
2017-07-14 22:09:12 192.168.87.152,1707,2276,13,0
2017-07-14 22:09:22 192.168.87.151,2852,806,0,0
2017-07-14 22:09:23 192.168.87.152,1710,2329,573,0
2017-07-14 22:09:32 192.168.87.151,2569,712,0,0
2017-07-14 22:09:32 192.168.87.152,1533,2244,213,0
2017-07-14 22:09:42 192.168.87.151,2812,763,0,0
2017-07-14 22:09:43 192.168.87.152,1533,2025,898,0
2017-07-14 22:09:52 192.168.87.151,3153,1272,0,0
2017-07-14 22:09:52 192.168.87.152,1450,2352,6,0
2017-07-14 22:10:02 192.168.87.151,2560,701,0,0
2017-07-14 22:10:04 192.168.87.152,2171,2350,-1,0
2017-07-14 22:10:12 192.168.87.151,2420,742,0,0
2017-07-14 22:10:14 192.168.87.152,2171,2350,-1,0
2017-07-14 22:10:22 192.168.87.151,803,450,0,0
2017-07-14 22:10:24 192.168.87.152,2171,2350,-1,0
2017-07-14 22:10:32 192.168.87.151,967,546,0,0
2017-07-14 22:10:34 192.168.87.152,2171,2350,-1,0
2017-07-14 22:10:42 192.168.87.151,2015,817,0,0
2017-07-14 22:10:44 192.168.87.152,2171,2350,1443,0
