*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-08-03 16:27:25 192.168.87.152,31231,1284095,228,0
2017-08-03 16:27:35 192.168.87.116,1748587,46005,0,0
2017-08-03 16:27:35 192.168.87.152,34219,1340025,133,0
2017-08-03 16:27:45 192.168.87.116,1915177,49796,0,0
2017-08-03 16:27:45 192.168.87.152,47612,1977359,247,0
2017-08-03 16:27:55 192.168.87.116,1652616,41963,0,0
2017-08-03 16:27:55 192.168.87.152,54213,2324094,365,0
2017-08-03 16:28:05 192.168.87.116,1562650,41462,0,0
2017-08-03 16:28:05 192.168.87.152,54213,2324094,63,0
2017-08-03 16:28:15 192.168.87.116,1562650,41462,0,0
2017-08-03 16:28:15 192.168.87.152,54213,2324094,121,0
2017-08-03 16:28:25 192.168.87.116,1277507,34940,0,0
2017-08-03 16:28:26 192.168.87.152,28209,1088942,862,0
2017-08-03 16:28:35 192.168.87.116,1672841,43099,0,0
2017-08-03 16:28:35 192.168.87.152,54711,2318074,49,0
2017-08-03 16:28:45 192.168.87.116,1136313,35066,0,0
2017-08-03 16:28:45 192.168.87.152,18908,726400,70,0
2017-08-03 16:28:55 192.168.87.116,859429,24308,0,0
2017-08-03 16:28:55 192.168.87.152,21044,934649,163,0
2017-08-03 16:29:05 192.168.87.116,1043504,26911,0,0
2017-08-03 16:29:06 192.168.87.152,50545,1869736,654,0
2017-08-03 16:29:15 192.168.87.116,1333363,34660,0,0
2017-08-03 16:29:15 192.168.87.152,50545,1869736,388,0
2017-08-03 16:29:25 192.168.87.116,1061905,29341,0,0
2017-08-03 16:29:25 192.168.87.152,24127,964719,283,0
2017-08-03 16:29:35 192.168.87.116,1345031,33783,0,0
2017-08-03 16:29:35 192.168.87.152,24127,964719,86,0
2017-08-03 16:29:45 192.168.87.116,2046610,53578,0,0
2017-08-03 16:29:45 192.168.87.152,41906,1794452,244,0
2017-08-03 16:29:55 192.168.87.116,1688168,50281,0,0
2017-08-03 16:29:55 192.168.87.152,41906,1794452,83,0
2017-08-03 16:30:05 192.168.87.116,1688168,50281,0,0
2017-08-03 16:30:06 192.168.87.152,42684,1691034,1293,0
2017-08-03 16:30:15 192.168.87.116,762018,22078,0,0
2017-08-03 16:30:15 192.168.87.152,31205,1277645,170,0
2017-08-03 16:30:25 192.168.87.116,2063006,52581,0,0
2017-08-03 16:30:25 192.168.87.152,43668,1847909,332,0
2017-08-03 16:30:35 192.168.87.116,2268686,61097,0,0
2017-08-03 16:30:35 192.168.87.152,43668,1847909,67,0
2017-08-03 16:30:45 192.168.87.116,1386159,35880,0,0
2017-08-03 16:30:45 192.168.87.152,50798,2234823,402,0
2017-08-03 16:30:55 192.168.87.116,2490125,62849,0,0
2017-08-03 16:30:55 192.168.87.152,50798,2234823,142,0
2017-08-03 16:31:05 192.168.87.116,2075863,53941,0,0
2017-08-03 16:31:07 192.168.87.152,46867,2076823,903,0
2017-08-03 16:31:15 192.168.87.116,1314493,37453,0,0
2017-08-03 16:31:15 192.168.87.152,47392,1929257,151,0
2017-08-03 16:31:25 192.168.87.116,2160708,57596,0,0
2017-08-03 16:31:25 192.168.87.152,47392,1929257,363,0
2017-08-03 16:31:35 192.168.87.116,1343977,41948,0,0
2017-08-03 16:31:35 192.168.87.152,35890,1595622,105,0
2017-08-03 16:31:45 192.168.87.116,1034805,27287,0,0
2017-08-03 16:31:45 192.168.87.152,35890,1595622,397,0
2017-08-03 16:31:55 192.168.87.116,1034805,27287,0,0
2017-08-03 16:31:55 192.168.87.152,41456,1721381,156,0
2017-08-03 16:32:05 192.168.87.116,2167687,54725,0,0
2017-08-03 16:32:06 192.168.87.152,36601,1564596,831,0
2017-08-03 16:32:15 192.168.87.116,502967,17999,0,0
2017-08-03 16:32:15 192.168.87.152,19712,675594,299,0
2017-08-03 16:32:25 192.168.87.116,1334308,33862,0,0
2017-08-03 16:32:25 192.168.87.152,19712,675594,153,0
2017-08-03 16:32:35 192.168.87.116,1526374,39221,0,0
2017-08-03 16:32:35 192.168.87.152,33869,1453316,111,0
2017-08-03 16:32:45 192.168.87.116,946626,33451,0,0
2017-08-03 16:32:46 192.168.87.152,31355,1124604,472,0
2017-08-03 16:32:55 192.168.87.116,891465,24257,0,0
2017-08-03 16:32:55 192.168.87.152,31249,1246302,160,0
2017-08-03 16:33:05 192.168.87.116,1630116,42632,0,0
2017-08-03 16:33:06 192.168.87.152,32518,1304517,498,0
2017-08-03 16:33:15 192.168.87.116,1091442,29683,0,0
2017-08-03 16:33:15 192.168.87.152,30257,1192338,135,0
2017-08-03 16:33:25 192.168.87.116,885613,24481,0,0
2017-08-03 16:33:25 192.168.87.152,30257,1192338,179,0
2017-08-03 16:33:35 192.168.87.116,982407,27622,0,0
2017-08-03 16:33:35 192.168.87.152,30257,1192338,192,0
2017-08-03 16:33:45 192.168.87.116,982407,27622,0,0
2017-08-03 16:33:45 192.168.87.152,30257,1192338,84,0
2017-08-03 16:33:55 192.168.87.116,1169922,32257,0,0
2017-08-03 16:33:55 192.168.87.152,26898,1027899,100,0
2017-08-03 16:34:05 192.168.87.116,1019321,27459,0,0
2017-08-03 16:34:05 192.168.87.152,36389,1494879,142,0
2017-08-03 16:34:15 192.168.87.116,1439080,42800,0,0
2017-08-03 16:34:15 192.168.87.152,36389,1494879,147,0
2017-08-03 16:34:25 192.168.87.116,1015958,29971,0,0
2017-08-03 16:34:25 192.168.87.152,28085,1042473,105,0
2017-08-03 16:34:35 192.168.87.116,762235,22164,0,0
2017-08-03 16:34:35 192.168.87.152,30560,1129723,134,0
2017-08-03 16:34:45 192.168.87.116,1038498,29792,0,0
2017-08-03 16:34:47 192.168.87.152,19317,716160,655,0
2017-08-03 16:34:55 192.168.87.116,1200045,32382,0,0
2017-08-03 16:34:55 192.168.87.152,19317,716160,168,0
2017-08-03 16:35:05 192.168.87.116,1191775,30697,0,0
2017-08-03 16:35:07 192.168.87.152,19317,716160,319,0
2017-08-03 16:35:15 192.168.87.116,760422,21421,0,0
2017-08-03 16:35:15 192.168.87.152,19317,716160,107,0
2017-08-03 16:35:25 192.168.87.116,1072259,33894,0,0
2017-08-03 16:35:26 192.168.87.152,25049,979865,187,0
2017-08-03 16:35:35 192.168.87.116,1072259,33894,0,0
2017-08-03 16:35:35 192.168.87.152,25049,979865,101,0
2017-08-03 16:35:45 192.168.87.116,1285111,36896,0,0
2017-08-03 16:35:46 192.168.87.152,38546,1523705,291,0
2017-08-03 16:35:55 192.168.87.116,1047671,30831,0,0
2017-08-03 16:35:55 192.168.87.152,20710,1014125,91,0
2017-08-03 16:36:05 192.168.87.116,1077703,30537,0,0
2017-08-03 16:36:06 192.168.87.152,30718,954531,259,0
2017-08-03 16:36:15 192.168.87.116,776661,22072,0,0
2017-08-03 16:36:15 192.168.87.152,28643,1085300,177,0
2017-08-03 16:36:25 192.168.87.116,1271832,36031,0,0
2017-08-03 16:36:26 192.168.87.152,28018,1038669,349,0
2017-08-03 16:36:35 192.168.87.116,645769,21987,0,0
2017-08-03 16:36:35 192.168.87.152,21872,663052,34,0
2017-08-03 16:36:45 192.168.87.116,507626,16434,0,0
2017-08-03 16:36:46 192.168.87.152,26454,924187,283,0
2017-08-03 16:36:55 192.168.87.116,1092971,34603,0,0
2017-08-03 16:36:55 192.168.87.152,19657,726865,130,0
2017-08-03 16:37:05 192.168.87.116,1081626,29189,0,0
2017-08-03 16:37:05 192.168.87.152,27177,1080631,120,0
2017-08-03 16:37:15 192.168.87.116,762259,20892,0,0
2017-08-03 16:37:15 192.168.87.152,27177,1080631,147,0
2017-08-03 16:37:25 192.168.87.116,762259,20892,0,0
2017-08-03 16:37:26 192.168.87.152,27177,1080631,181,0
2017-08-03 16:37:35 192.168.87.116,752611,22054,0,0
2017-08-03 16:37:35 192.168.87.152,21007,806451,78,0
2017-08-03 16:37:45 192.168.87.116,718944,22875,0,0
2017-08-03 16:37:46 192.168.87.152,21551,714113,115,0
2017-08-03 16:37:55 192.168.87.116,476923,16310,0,0
2017-08-03 16:37:56 192.168.87.152,23430,775378,258,0
2017-08-03 16:38:05 192.168.87.116,638753,19237,0,0
2017-08-03 16:38:06 192.168.87.152,16590,616024,173,0
2017-08-03 16:38:15 192.168.87.116,756250,25830,0,0
2017-08-03 16:38:16 192.168.87.152,15550,538192,150,0
2017-08-03 16:38:25 192.168.87.116,642733,18263,0,0
2017-08-03 16:38:26 192.168.87.152,19692,774283,505,0
2017-08-03 16:38:35 192.168.87.116,360983,14060,0,0
2017-08-03 16:38:36 192.168.87.152,11893,348283,88,0
2017-08-03 16:38:45 192.168.87.116,775430,22868,0,0
2017-08-03 16:38:46 192.168.87.152,11893,348283,186,0
2017-08-03 16:38:55 192.168.87.116,453233,13977,0,0
2017-08-03 16:38:57 192.168.87.152,11893,348283,-1,0
2017-08-03 16:39:05 192.168.87.116,119959,4277,0,0
2017-08-03 16:39:07 192.168.87.152,11893,348283,-1,0
2017-08-03 16:39:15 192.168.87.116,119959,4277,0,0
2017-08-03 16:39:15 192.168.87.152,11893,348283,8,0
2017-08-03 16:39:25 192.168.87.116,11811,1163,0,0
2017-08-03 16:39:26 192.168.87.152,10796,370697,249,0
2017-08-03 16:39:35 192.168.87.116,564554,21265,0,0
2017-08-03 16:39:36 192.168.87.152,10796,370697,187,0
2017-08-03 16:39:45 192.168.87.116,779745,27719,0,0
2017-08-03 16:39:46 192.168.87.152,18997,694216,119,0
2017-08-03 16:39:56 192.168.87.116,795185,24491,0,0
2017-08-03 16:39:56 192.168.87.152,26840,798578,178,0
2017-08-03 16:40:06 192.168.87.116,678154,18099,0,0
2017-08-03 16:40:06 192.168.87.152,21453,851955,236,0
2017-08-03 16:40:16 192.168.87.116,924043,25503,0,0
2017-08-03 16:40:16 192.168.87.152,16860,813927,703,0
2017-08-03 16:40:26 192.168.87.116,827360,26380,0,0
2017-08-03 16:40:26 192.168.87.152,26462,762869,81,0
2017-08-03 16:40:36 192.168.87.116,537380,16205,0,0
2017-08-03 16:40:36 192.168.87.152,27789,1026897,251,0
2017-08-03 16:40:46 192.168.87.116,1193222,32788,0,0
2017-08-03 16:40:46 192.168.87.152,21981,882019,344,0
