
18:40:18,192.168.87.116,555649,16770,0,0
18:40:28,192.168.87.116,612821,16466,0,0
18:40:29,192.168.87.152,24708,945470,1548,0
18:40:38,192.168.87.116,1337215,31979,0,0
18:40:38,192.168.87.152,24708,945470,180,0
18:40:48,192.168.87.116,423196,13208,0,0
18:40:49,192.168.87.152,24708,945470,1186,0
18:40:58,192.168.87.116,263150,9110,0,0
18:40:58,192.168.87.152,17474,701758,142,0
18:41:08,192.168.87.116,1473570,43246,0,0
18:41:08,192.168.87.152,41183,1762663,698,0
18:41:18,192.168.87.116,1656228,43865,0,0
18:41:18,192.168.87.152,40679,1708657,138,0
18:41:28,192.168.87.116,1656228,43865,0,0
18:41:29,192.168.87.152,40679,1708657,853,0
18:41:38,192.168.87.116,1869962,47891,0,0
18:41:39,192.168.87.152,40679,1708657,1466,0
18:41:48,192.168.87.116,1869962,47891,0,0
18:41:50,192.168.87.152,40894,1780497,-1,0
18:41:58,192.168.87.116,1159357,29903,0,0
18:41:59,192.168.87.152,40894,1780497,854,0
18:42:08,192.168.87.116,706890,19074,0,0
18:42:10,192.168.87.152,40894,1780497,-1,0
18:42:18,192.168.87.116,95004,5456,0,0
18:42:20,192.168.87.152,40894,1780497,-1,0
18:42:28,192.168.87.116,114041,9952,0,0
18:42:30,192.168.87.152,40894,1780497,-1,0
18:42:38,192.168.87.116,114041,9952,0,0
18:42:40,192.168.87.152,12421,525255,-1,0
18:42:48,192.168.87.116,200909,6697,0,0
18:42:48,192.168.87.152,10650,383261,220,0
18:42:58,192.168.87.116,1433221,38868,0,0
18:43:00,192.168.87.152,10650,383261,-1,0
18:43:08,192.168.87.116,37525,2473,0,0
18:43:08,192.168.87.152,19424,737953,217,0
18:43:18,192.168.87.116,1083018,27671,0,0
18:43:18,192.168.87.152,19424,737953,292,0
18:43:28,192.168.87.116,821084,22928,0,0
18:43:29,192.168.87.152,31661,1270261,70,0
18:43:38,192.168.87.116,821084,22928,0,0
18:43:38,192.168.87.152,31661,1270261,99,0
18:43:48,192.168.87.116,1054642,34791,0,0
