*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-20 18:03:27 192.168.87.152,87242,6596629,-1,0
2017-07-20 18:03:35 192.168.87.151,0,334,0,0
2017-07-20 18:03:37 192.168.87.152,87242,6596629,-1,0
2017-07-20 18:03:45 192.168.87.151,0,0,0,NaN
2017-07-20 18:03:47 192.168.87.152,87242,6596629,-1,0
2017-07-20 18:03:55 192.168.87.151,0,0,0,NaN
2017-07-20 18:03:55 192.168.87.152,87242,6596629,5,0
2017-07-20 18:04:05 192.168.87.151,2321,1998,0,0
2017-07-20 18:04:05 192.168.87.152,8809,563482,77,0
2017-07-20 18:04:15 192.168.87.151,165761,7457,0,0
2017-07-20 18:04:17 192.168.87.152,8809,563482,-1,0
2017-07-20 18:04:25 192.168.87.151,165761,7457,0,0
2017-07-20 18:04:27 192.168.87.152,8809,563482,-1,0
2017-07-20 18:04:35 192.168.87.151,232764,9432,0,0
2017-07-20 18:04:37 192.168.87.152,8809,563482,-1,0
2017-07-20 18:04:45 192.168.87.151,1322784,28627,0,0
2017-07-20 18:04:47 192.168.87.152,8809,563482,-1,0
2017-07-20 18:04:55 192.168.87.151,938884,22419,0,0
2017-07-20 18:04:57 192.168.87.152,8809,563482,-1,0
2017-07-20 18:05:05 192.168.87.151,450519,11426,0,0
2017-07-20 18:05:07 192.168.87.152,12779,635558,-1,0
2017-07-20 18:05:15 192.168.87.151,667863,13902,0,0
2017-07-20 18:05:17 192.168.87.152,17397,878169,1271,0
2017-07-20 18:05:25 192.168.87.151,1680295,35659,0,0
2017-07-20 18:05:27 192.168.87.152,17397,878169,-1,0
2017-07-20 18:05:35 192.168.87.151,171297,5729,0,0
2017-07-20 18:05:37 192.168.87.152,17397,878169,-1,0
2017-07-20 18:05:46 192.168.87.151,34777,2368,0,0
2017-07-20 18:05:46 192.168.87.152,11298,587456,525,0
2017-07-20 18:05:56 192.168.87.151,524878,13976,0,0
2017-07-20 18:05:56 192.168.87.152,11298,587456,517,0
2017-07-20 18:06:06 192.168.87.151,542244,12662,0,0
2017-07-20 18:06:07 192.168.87.152,11298,587456,1176,0
2017-07-20 18:06:16 192.168.87.151,542244,12662,0,0
2017-07-20 18:06:18 192.168.87.152,11048,584062,-1,0
2017-07-20 18:06:26 192.168.87.151,1343569,28158,0,0
2017-07-20 18:06:28 192.168.87.152,11048,584062,-1,0
2017-07-20 18:06:36 192.168.87.151,1146295,23611,0,0
2017-07-20 18:06:36 192.168.87.152,20706,1272681,783,0
2017-07-20 18:06:46 192.168.87.151,904748,20644,0,0
2017-07-20 18:06:47 192.168.87.152,20706,1272681,1875,0
2017-07-20 18:06:56 192.168.87.151,719247,17215,0,0
2017-07-20 18:06:56 192.168.87.152,15850,1189604,141,0
2017-07-20 18:07:06 192.168.87.151,3230175,59228,0,0
2017-07-20 18:07:08 192.168.87.152,52370,2982746,-1,0
2017-07-20 18:07:16 192.168.87.151,1842908,35163,0,0
2017-07-20 18:07:18 192.168.87.152,24230,1486922,-1,0
2017-07-20 18:07:26 192.168.87.151,609777,13029,0,0
2017-07-20 18:07:28 192.168.87.152,24230,1486922,-1,0
2017-07-20 18:07:36 192.168.87.151,50208,2288,0,0
2017-07-20 18:07:38 192.168.87.152,24230,1486922,-1,0
2017-07-20 18:07:46 192.168.87.151,268950,8657,0,0
2017-07-20 18:07:47 192.168.87.152,24230,1486922,1134,0
2017-07-20 18:07:56 192.168.87.151,752240,15890,0,0
2017-07-20 18:07:56 192.168.87.152,24230,1486922,671,0
2017-07-20 18:08:06 192.168.87.151,752240,15890,0,0
2017-07-20 18:08:06 192.168.87.152,8818,449349,354,0
2017-07-20 18:08:16 192.168.87.151,490319,12287,0,0
2017-07-20 18:08:16 192.168.87.152,8966,532245,796,0
2017-07-20 18:08:26 192.168.87.151,1481370,31342,0,0
2017-07-20 18:08:28 192.168.87.152,24225,1358695,-1,0
2017-07-20 18:08:36 192.168.87.151,911629,17413,0,0
2017-07-20 18:08:38 192.168.87.152,24225,1358695,-1,0
2017-07-20 18:08:46 192.168.87.151,31056,2599,0,0
2017-07-20 18:08:48 192.168.87.152,24225,1358695,-1,0
2017-07-20 18:08:56 192.168.87.151,123018,5419,0,0
2017-07-20 18:08:58 192.168.87.152,7818,379169,-1,0
2017-07-20 18:09:06 192.168.87.151,481083,11143,0,0
2017-07-20 18:09:08 192.168.87.152,11744,607188,-1,0
2017-07-20 18:09:16 192.168.87.151,482793,13471,0,0
2017-07-20 18:09:18 192.168.87.152,6567,282580,-1,0
2017-07-20 18:09:26 192.168.87.151,336028,8873,0,0
2017-07-20 18:09:28 192.168.87.152,6567,282580,-1,0
2017-07-20 18:09:36 192.168.87.151,340288,9839,0,0
2017-07-20 18:09:36 192.168.87.152,10158,430592,65,0
2017-07-20 18:09:46 192.168.87.151,3146176,54944,0,0
2017-07-20 18:09:46 192.168.87.152,46647,3535988,116,0
2017-07-20 18:09:56 192.168.87.151,3146176,54944,0,0
2017-07-20 18:09:57 192.168.87.152,46647,3535988,920,0
2017-07-20 18:10:06 192.168.87.151,4890666,80217,0,0
2017-07-20 18:10:07 192.168.87.152,42558,4804590,1098,0
2017-07-20 18:10:16 192.168.87.151,4216614,71292,0,0
2017-07-20 18:10:18 192.168.87.152,42558,4804590,-1,0
2017-07-20 18:10:26 192.168.87.151,1971887,40887,0,0
2017-07-20 18:10:27 192.168.87.152,42558,4804590,1461,0
2017-07-20 18:10:36 192.168.87.151,1340052,30002,0,0
2017-07-20 18:10:37 192.168.87.152,42747,2159345,246,0
2017-07-20 18:10:46 192.168.87.151,4027910,65627,0,0
2017-07-20 18:10:46 192.168.87.152,69297,5512938,183,0
2017-07-20 18:10:56 192.168.87.151,5207751,82497,0,0
2017-07-20 18:10:56 192.168.87.152,52690,4215392,332,0
2017-07-20 18:11:06 192.168.87.151,6412314,103469,0,0
2017-07-20 18:11:08 192.168.87.152,52690,4215392,-1,0
2017-07-20 18:11:16 192.168.87.151,2088015,37617,0,0
2017-07-20 18:11:17 192.168.87.152,52690,4215392,730,0
2017-07-20 18:11:26 192.168.87.151,2817928,50840,0,0
